example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label
CHEBI:114786|CHEBI:131527|CHEBI:17234|CHEBI:26710|CHEBI:32588|CHEBI:32954||MONDO:0000440,"['CHEBI:114786', 'CHEBI:131527', 'CHEBI:17234', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954']",MONDO:0000440,1,indications,"['Sodium metabisulfite', 'Sodium acetate', 'Dipotassium phosphate', 'D-glucose', 'Potassium chloride', 'Sodium chloride']",metabolic acidosis
CHEBI:28674|CHEBI:52010||MONDO:0005551,"['CHEBI:28674', 'CHEBI:52010']",MONDO:0005551,1,indications,"['chlorphenamine', 'Tetryzoline']",eye allergy
CHEBI:18145|CHEBI:27436||UMLS:C1963961,"['CHEBI:18145', 'CHEBI:27436']",UMLS:C1963961,1,indications,"['Methyltestosterone', 'Vitamin E']",Testosterone deficiency
CHEBI:4636|CHEBI:7470||MONDO:0005551,"['CHEBI:4636', 'CHEBI:7470']",MONDO:0005551,1,indications,"['Diphenhydramine', 'Naphazoline']",eye allergy
CHEBI:17650|CHEBI:17650|CHEBI:7507||MONDO:0003085,"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0003085,1,indications,"['Hydrocortisone', 'Framycetin', 'Hydrocortisone']",keratitis
CHEBI:2668|CHEBI:50690||MONDO:0006021,"['CHEBI:2668', 'CHEBI:50690']",MONDO:0006021,1,indications,"['Amlodipine', 'atorvastatin(1-)']",Variant Angina
CHEBI:47381|CHEBI:9667||MONDO:0006723,"['CHEBI:47381', 'CHEBI:9667']",MONDO:0006723,1,indications,"['Triamcinolone', 'Diclofenac']",denture stomatitis
CHEBI:17698|CHEBI:3077|CHEBI:37943|CHEBI:63334||MONDO:0003085,"['CHEBI:17698', 'CHEBI:3077', 'CHEBI:37943', 'CHEBI:63334']",MONDO:0003085,1,indications,"['Betamethasone', 'Colistin', 'Rolitetracycline', 'Chloramphenicol']",keratitis
CHEBI:3611|CHEBI:95178||MONDO:0019610,"['CHEBI:3611', 'CHEBI:95178']",MONDO:0019610,1,indications,"['Pipenzolate', 'Chlordiazepoxide']",Zollinger-Ellison syndrome
CHEBI:44185|UNII:UMD07X179E||MONDO:0011849,"['CHEBI:44185', 'UNII:UMD07X179E']",MONDO:0011849,1,indications,"['CERTOLIZUMAB', 'Methotrexate']",psoriatic arthritis
CHEBI:44185|CHEBI:4875||MONDO:0011849,"['CHEBI:44185', 'CHEBI:4875']",MONDO:0011849,1,indications,"['Etanercept', 'Methotrexate']",psoriatic arthritis
CHEBI:7507|CHEBI:8378||UMLS:C4551678,"['CHEBI:7507', 'CHEBI:8378']",UMLS:C4551678,1,indications,"['Prednisolone', 'Framycetin']",eye inflammation
CHEBI:28098|CHEBI:28674|CHEBI:3077||UMLS:C4551678,"['CHEBI:28098', 'CHEBI:28674', 'CHEBI:3077']",UMLS:C4551678,1,indications,"['Betamethasone', 'Tetryzoline', 'Bekanamycin']",eye inflammation
CHEBI:17833|CHEBI:3077||UMLS:C4551678,"['CHEBI:17833', 'CHEBI:3077']",UMLS:C4551678,1,indications,"['Betamethasone', 'Gentamicin']",eye inflammation
CHEBI:12777|CHEBI:18145||MONDO:0002467,"['CHEBI:12777', 'CHEBI:18145']",MONDO:0002467,1,indications,"['Vitamin A', 'Vitamin E']",inner ear disorder
CHEBI:16914|CHEBI:3001||UMLS:C0406326,"['CHEBI:16914', 'CHEBI:3001']",UMLS:C0406326,1,indications,"['Salicylic acid', 'beclomethasone']",Psoriasis of scalp
CHEBI:2549|CHEBI:77032||HP:0031247,"['CHEBI:2549', 'CHEBI:77032']",HP:0031247,1,indications,"['Bromhexine', 'Albuterol']",Whooping cough
CHEBI:575568|CHEBI:8455||MONDO:0005920,"['CHEBI:575568', 'CHEBI:8455']",MONDO:0005920,1,indications,"['Proguanil', 'Atovaquone']",Plasmodium falciparum malaria
CHEBI:41500|CHEBI:80774||MONDO:0004976,"['CHEBI:41500', 'CHEBI:80774']",MONDO:0004976,1,indications,"['Phenylbutyrates', 'taurursodiol']",amyotrophic lateral sclerosis
CHEBI:52010|CHEBI:9667||MONDO:0005277,"['CHEBI:52010', 'CHEBI:9667']",MONDO:0005277,1,indications,"['chlorphenamine', 'Triamcinolone']",migraine
CHEBI:28674|CHEBI:31625||UMLS:C4551678,"['CHEBI:28674', 'CHEBI:31625']",UMLS:C4551678,1,indications,"['Tetryzoline', 'Fluorometholone']",eye inflammation
CHEBI:17650|CHEBI:247956|CHEBI:4853|CHEBI:7507||MONDO:0004872,"['CHEBI:17650', 'CHEBI:247956', 'CHEBI:4853', 'CHEBI:7507']",MONDO:0004872,1,indications,"['Esculin', 'Hydrocortisone', 'Framycetin', 'Cinchocaine']",hemorrhoid
CHEBI:28864|CHEBI:41879||UMLS:C4551678,"['CHEBI:28864', 'CHEBI:41879']",UMLS:C4551678,1,indications,"['Tobramycin', 'Dexamethasone']",eye inflammation
CHEBI:28864|CHEBI:47381||UMLS:C4551678,"['CHEBI:28864', 'CHEBI:47381']",UMLS:C4551678,1,indications,"['Tobramycin', 'Diclofenac']",eye inflammation
CHEBI:41872|UNII:877376V2XW||MONDO:0006723,"['CHEBI:41872', 'UNII:877376V2XW']",MONDO:0006723,1,indications,"['Tyrothricin', 'Dequalinium']",denture stomatitis
CHEBI:27732|CHEBI:46195|CHEBI:52010||MONDO:0005324,"['CHEBI:27732', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005324,1,indications,"['chlorphenamine', 'Caffeine', 'Acetaminophen']",Hay fever
CHEBI:46195|CHEBI:4636|CHEBI:51209||MONDO:0005324,"['CHEBI:46195', 'CHEBI:4636', 'CHEBI:51209']",MONDO:0005324,1,indications,"['Diphenhydramine', 'Pseudoephedrine', 'Acetaminophen']",Hay fever
CHEBI:3697|CHEBI:471744||UMLS:C1112209,"['CHEBI:3697', 'CHEBI:471744']",UMLS:C1112209,1,indications,"['Cilastatin', 'Imipenem']",Abdominal Infection
CHEBI:52010|CHEBI:81717||MONDO:0005324,"['CHEBI:52010', 'CHEBI:81717']",MONDO:0005324,1,indications,"['chlorphenamine', 'Calcium levulinate']",Hay fever
CHEBI:15409|CHEBI:27607|CHEBI:31832|CHEBI:36773||UMLS:C0009938,"['CHEBI:15409', 'CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0009938,1,indications,"['Thymol', 'Methyl salicylate', 'camphor', 'Levomenthol']",Contusions
CHEBI:28674|CHEBI:31625||MONDO:0004768,"['CHEBI:28674', 'CHEBI:31625']",MONDO:0004768,1,indications,"['Tetryzoline', 'Fluorometholone']",keratoconjunctivitis
CHEBI:15640|CHEBI:46345|CHEBI:5971||UMLS:C4721579,"['CHEBI:15640', 'CHEBI:46345', 'CHEBI:5971']",UMLS:C4721579,1,indications,"['irinotecan hydrochloride (anhydrous)', 'Fluorouracil', 'Leucovorin']",metastatic colorectal cancer
CHEBI:46195|CHEBI:52010|CHEBI:8093||MONDO:0005709,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0005709,1,indications,"['Phenylephrine', 'chlorphenamine', 'Acetaminophen']",common cold
CHEBI:15367|CHEBI:17594|CHEBI:5108||MONDO:0000736,"['CHEBI:15367', 'CHEBI:17594', 'CHEBI:5108']",MONDO:0000736,1,indications,"['Hydroquinone', 'Tretinoin', 'Fluocinolone']",freckles
CHEBI:46195|CHEBI:52010||MONDO:0005709,"['CHEBI:46195', 'CHEBI:52010']",MONDO:0005709,1,indications,"['Acetaminophen', 'chlorphenamine']",common cold
CHEBI:15640|CHEBI:31941|CHEBI:46345|CHEBI:5971||UMLS:C0861727,"['CHEBI:15640', 'CHEBI:31941', 'CHEBI:46345', 'CHEBI:5971']",UMLS:C0861727,1,indications,"['irinotecan hydrochloride (anhydrous)', 'Leucovorin', 'Fluorouracil', 'Oxaliplatin']",Pancreatic adenocarcinoma metastatic
CHEBI:2549|CHEBI:5551||MONDO:0850282,"['CHEBI:2549', 'CHEBI:5551']",MONDO:0850282,1,indications,"['Albuterol', 'Guaifenesin']",chronic asthma
CHEBI:5147|CHEBI:90959||MONDO:0001358,"['CHEBI:5147', 'CHEBI:90959']",MONDO:0001358,1,indications,"['tiotropium bromide', 'Formoterol']",Bronchospasm
CHEBI:85155|CHEBI:85157||EFO:0006911,"['CHEBI:85155', 'CHEBI:85157']",EFO:0006911,1,indications,"['Netupitant', 'palonosetron hydrochloride']",Chemotherapy-induced nausea and vomiting
CHEBI:34764|CHEBI:7507||UMLS:C0263233,"['CHEBI:34764', 'CHEBI:7507']",UMLS:C0263233,1,indications,"['Flumethasone', 'Framycetin']",Cradle cap
CHEBI:47381|CHEBI:94557||UMLS:C0740418,"['CHEBI:47381', 'CHEBI:94557']",UMLS:C0740418,1,indications,"['Thiocolchicoside', 'Diclofenac']",Chronic back pain
CHEBI:6784|CHEBI:7627||MONDO:0005133,"['CHEBI:6784', 'CHEBI:7627']",MONDO:0005133,1,indications,"['Mestranol', 'Norethisterone']",endometriosis
CHEBI:5134|CHEBI:9012|CHEBI:90959||MONDO:0001358,"['CHEBI:5134', 'CHEBI:9012', 'CHEBI:90959']",MONDO:0001358,1,indications,"['tiotropium bromide', 'Fluticasone', 'Salmeterol xinafoate']",Bronchospasm
CHEBI:42355|CHEBI:62984||MONDO:0011438,"['CHEBI:42355', 'CHEBI:62984']",MONDO:0011438,1,indications,"['Erythromycin', 'Zinc acetate']",acne
CHEBI:17234|CHEBI:25107|CHEBI:32588|CHEBI:34683|CHEBI:63036|CHEBI:78320||MONDO:0006022,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",MONDO:0006022,1,indications,"['Sodium phosphate, dibasic', 'Potassium chloride', 'magnesium atom', 'D-glucose', 'Monopotassium phosphate', 'Lactic acid']",acidosis
CHEBI:149226|CHEBI:91495||MONDO:0850283,"['CHEBI:149226', 'CHEBI:91495']",MONDO:0850283,1,indications,"['ipratropium', 'Fenoterol']",acute asthma
CHEBI:15409|CHEBI:27607|CHEBI:28093|CHEBI:31832|CHEBI:36773||UMLS:C0080194,"['CHEBI:15409', 'CHEBI:27607', 'CHEBI:28093', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0080194,1,indications,"['Borneol', 'Methyl salicylate', 'Thymol', 'Levomenthol', 'camphor']",Muscle strain
CHEBI:17650|CHEBI:3764||MONDO:0001405,"['CHEBI:17650', 'CHEBI:3764']",MONDO:0001405,1,indications,"['Clotrimazole', 'Hydrocortisone']",tinea cruris
CHEBI:27568|CHEBI:28741|CHEBI:29035|CHEBI:30808|CHEBI:49553|CHEBI:53442|CHEBI:75215|CHEBI:8346|UNII:86Q357L16B||UMLS:C0342924,"['CHEBI:27568', 'CHEBI:28741', 'CHEBI:29035', 'CHEBI:30808', 'CHEBI:49553', 'CHEBI:53442', 'CHEBI:75215', 'CHEBI:8346', 'UNII:86Q357L16B']",UMLS:C0342924,1,indications,"['Ferric chloride', 'Zinc chloride', 'Sodium molybdate', 'chromium(3+) trichloride hexahydrate', 'Potassium Iodide', 'Sodium fluoride', 'Selenium', 'manganese(2+)', 'Cupric Chloride']",Trace element deficiency
CHEBI:28748|UNII:TT6HN20MVF||MONDO:0018078,"['CHEBI:28748', 'UNII:TT6HN20MVF']",MONDO:0018078,1,indications,"['Olaratumab', 'Doxorubicin']",soft tissue sarcoma
CHEBI:3697|CHEBI:471744||MONDO:0100338,"['CHEBI:3697', 'CHEBI:471744']",MONDO:0100338,1,indications,"['Imipenem', 'Cilastatin']",urinary tract infection
CHEBI:29377|CHEBI:3508||MONDO:0100338,"['CHEBI:29377', 'CHEBI:3508']",MONDO:0100338,1,indications,"['Ceftazidime', 'Sodium carbonate']",urinary tract infection
CHEBI:36560|DRUGBANK:DB11058||UMLS:C0043345,"['CHEBI:36560', 'DRUGBANK:DB11058']",UMLS:C0043345,1,indications,"['Petrolatum', 'Zinc oxide']",Xeroderma
CHEBI:15365|CHEBI:33130|CHEBI:6637||MONDO:0005554,"['CHEBI:15365', 'CHEBI:33130', 'CHEBI:6637']",MONDO:0005554,1,indications,"['Aspirin', 'algeldrate', 'Magnesium hydroxide']",Rheumatism
CHEBI:27470|CHEBI:75832||MONDO:0001357,"['CHEBI:27470', 'CHEBI:75832']",MONDO:0001357,1,indications,"['Folic acid', 'ferrous sulfate']",hypochromic anemia
CHEBI:7470|UNII:877376V2XW||UMLS:C1699100,"['CHEBI:7470', 'UNII:877376V2XW']",UMLS:C1699100,1,indications,"['Tyrothricin', 'Naphazoline']",Bacterial rhinitis
CHEBI:5130|CHEBI:94557||UMLS:C0423673,"['CHEBI:5130', 'CHEBI:94557']",UMLS:C0423673,1,indications,"['Flurbiprofen', 'Thiocolchicoside']",Pain in spine
CHEBI:32114|CHEBI:46195|CHEBI:52010||MONDO:0005812,"['CHEBI:32114', 'CHEBI:46195', 'CHEBI:52010']",MONDO:0005812,1,indications,"['Acetaminophen', 'Salicylamide', 'chlorphenamine']",influenza
CHEBI:3561|CHEBI:46195|CHEBI:8093||MONDO:0005812,"['CHEBI:3561', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005812,1,indications,"['Cetirizine', 'Acetaminophen', 'Phenylephrine']",influenza
CHEBI:5778|CHEBI:5959||MONDO:0005468,"['CHEBI:5778', 'CHEBI:5959']",MONDO:0005468,1,indications,"['Hydrochlorothiazide', 'Irbesartan']",hypotension
CHEBI:4784|CHEBI:7582||MONDO:0005468,"['CHEBI:4784', 'CHEBI:7582']",MONDO:0005468,1,indications,"['Enalapril', 'Nitrendipine']",hypotension
CHEBI:585948|CHEBI:8774||UniProtKB:A0A8D1N440,"['CHEBI:585948', 'CHEBI:8774']",UniProtKB:A0A8D1N440,1,indications,"['Felodipine', 'Ramipril']","A0A8D1N440_PIG Failed axon connections homolog, metaxin like GST domain containing (trembl)"
CHEBI:27470|UNII:UM5219H89V||UMLS:C1623040,"['CHEBI:27470', 'UNII:UM5219H89V']",UMLS:C1623040,1,indications,"['teferrol', 'Folic acid']",Breastfeeding (mother)
CHEBI:2668|CHEBI:9434||MONDO:0005468,"['CHEBI:2668', 'CHEBI:9434']",MONDO:0005468,1,indications,"['Telmisartan', 'Amlodipine']",hypotension
CHEBI:34764|CHEBI:7507||UMLS:C1720798,"['CHEBI:34764', 'CHEBI:7507']",UMLS:C1720798,1,indications,"['Framycetin', 'Flumethasone']",Radiation-Recall Dermatitis
CHEBI:27300|CHEBI:3311|UNII:472LWJ3Y9N||HP:0000938,"['CHEBI:27300', 'CHEBI:3311', 'UNII:472LWJ3Y9N']",HP:0000938,1,indications,"['Calcium carbonate', 'Cholecalciferol', 'Calcium lactate gluconate']",Osteopenia
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005077,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005077,1,indications,"['pertactin', 'pertactin', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'pertactin', 'Poliovirus type 1 antigen (formaldehyde inactivated)']",pertussis
UNII:FJZ07Q63VY|UNII:KOP95331M4|UNII:UY9LQ8P6HW||MONDO:0005737,"['UNII:FJZ07Q63VY', 'UNII:KOP95331M4', 'UNII:UY9LQ8P6HW']",MONDO:0005737,1,indications,"['Atoltivimab', 'Maftivimab', 'Odesivimab']",Ebola hemorrhagic fever
CHEBI:18248|CHEBI:18248||UMLS:C0240066,"['CHEBI:18248', 'CHEBI:18248']",UMLS:C0240066,1,indications,"['Iron', 'Iron']",Iron deficiency
CHEBI:64021|CHEBI:9927||MONDO:0005044,"['CHEBI:64021', 'CHEBI:9927']",MONDO:0005044,1,indications,"['Dexnebivolol', 'Valsartan']",hypertension
DRUGBANK:DB09876|DRUGBANK:DB09877|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005077,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005077,1,indications,"['pertactin', 'pertactin', 'Corynebacterium diphtheriae', 'pertactin', 'Tetanus Toxoid']",pertussis
CHEBI:102524|CHEBI:135538|CHEBI:27732||UMLS:C0852402,"['CHEBI:102524', 'CHEBI:135538', 'CHEBI:27732']",UMLS:C0852402,1,indications,"['Propyphenazone', 'Butalbital', 'Caffeine']",Headaches NEC
CHEBI:15354|CHEBI:27732||UMLS:C0852402,"['CHEBI:15354', 'CHEBI:27732']",UMLS:C0852402,1,indications,"['Choline', 'Caffeine']",Headaches NEC
CHEBI:15409|CHEBI:27607|CHEBI:31832|CHEBI:36773||UMLS:C0038045,"['CHEBI:15409', 'CHEBI:27607', 'CHEBI:31832', 'CHEBI:36773']",UMLS:C0038045,1,indications,"['Thymol', 'camphor', 'Levomenthol', 'Methyl salicylate']",Sprain
CHEBI:15409|CHEBI:31832|CHEBI:4917||UMLS:C0038045,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:4917']",UMLS:C0038045,1,indications,"['Levomenthol', 'Eugenol', 'Methyl salicylate']",Sprain
CHEBI:4814|CHEBI:5778||MONDO:0005044,"['CHEBI:4814', 'CHEBI:5778']",MONDO:0005044,1,indications,"['Hydrochlorothiazide', 'Eprosartan']",hypertension
CHEBI:5778|CHEBI:6541||MONDO:0005044,"['CHEBI:5778', 'CHEBI:6541']",MONDO:0005044,1,indications,"['Hydrochlorothiazide', 'Losartan']",hypertension
CHEBI:15407|CHEBI:46195|CHEBI:52010|CHEBI:5551||UMLS:C0852402,"['CHEBI:15407', 'CHEBI:46195', 'CHEBI:52010', 'CHEBI:5551']",UMLS:C0852402,1,indications,"['Guaifenesin', 'Ephedrine', 'chlorphenamine', 'Acetaminophen']",Headaches NEC
CHEBI:3311|UNII:472LWJ3Y9N||MONDO:0100471,"['CHEBI:3311', 'UNII:472LWJ3Y9N']",MONDO:0100471,1,indications,"['Calcium carbonate', 'Calcium lactate gluconate']",vitamin D deficiency
CHEBI:134916|CHEBI:46195||HP:0002487,"['CHEBI:134916', 'CHEBI:46195']",HP:0002487,1,indications,"['Mephenoxalone', 'Acetaminophen']",Hyperkinesia
CHEBI:47381|CHEBI:94557||HP:0002487,"['CHEBI:47381', 'CHEBI:94557']",HP:0002487,1,indications,"['Thiocolchicoside', 'Diclofenac']",Hyperkinesia
CHEBI:17548|CHEBI:81862||MONDO:0007186,"['CHEBI:17548', 'CHEBI:81862']",MONDO:0007186,1,indications,"['Alginic acid', 'Potassium bicarbonate']",Heartburn
CHEBI:6717|CHEBI:7789||HP:0002487,"['CHEBI:6717', 'CHEBI:7789']",HP:0002487,1,indications,"['Orphenadrine', 'Mefenamic acid']",Hyperkinesia
CHEBI:15409|CHEBI:36773|CHEBI:46936|CHEBI:86541||HP:0003419,"['CHEBI:15409', 'CHEBI:36773', 'CHEBI:46936', 'CHEBI:86541']",HP:0003419,1,indications,"['camphor', 'Levomenthol', 'Nonivamide', 'Glycol salicylate']",Low back pain
CHEBI:2676|CHEBI:3732|CHEBI:50275||MONDO:0005113,"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:50275']",MONDO:0005113,1,indications,"['Esomeprazole', 'Amoxicillin', 'Clarithromycin']",bacterial infectious disease
CHEBI:2676|CHEBI:6375||MONDO:0005113,"['CHEBI:2676', 'CHEBI:6375']",MONDO:0005113,1,indications,"['Lansoprazole', 'Amoxicillin']",bacterial infectious disease
CHEBI:17234|CHEBI:26710|CHEBI:32029|CHEBI:62964|CHEBI:62964||MONDO:0024306,"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:32029', 'CHEBI:62964', 'CHEBI:62964']",MONDO:0024306,1,indications,"['Sodium chloride', 'Magnesium acetate', 'Potassium acetate', 'D-glucose', 'Magnesium acetate']",lactic acidosis
CHEBI:3077|CHEBI:9327||HP:0100534,"['CHEBI:3077', 'CHEBI:9327']",HP:0100534,1,indications,"['Betamethasone', 'Isopto cetamide']",Episcleritis
CHEBI:16709|CHEBI:17621|CHEBI:30769|CHEBI:45931|CHEBI:64733||MONDO:0024306,"['CHEBI:16709', 'CHEBI:17621', 'CHEBI:30769', 'CHEBI:45931', 'CHEBI:64733']",MONDO:0024306,1,indications,"['Pyridoxine', 'FMN', 'Potassium citrate', 'Citric acid', 'Cocarboxylase']",lactic acidosis
CHEBI:135096|CHEBI:16914||HP:0003419,"['CHEBI:135096', 'CHEBI:16914']",HP:0003419,1,indications,"['Myrtecaine', 'Salicylic acid']",Low back pain
CHEBI:145371|UNII:8L7891MRB6||MONDO:0005012,"['CHEBI:145371', 'UNII:8L7891MRB6']",MONDO:0005012,1,indications,"['Binimetinib', 'Encorafenib']",skin melanoma
CHEBI:63637|CHEBI:90851||MONDO:0005012,"['CHEBI:63637', 'CHEBI:90851']",MONDO:0005012,1,indications,"['Cobimetinib', 'Vemurafenib']",skin melanoma
CHEBI:102484|CHEBI:8673||MONDO:0005989,"['CHEBI:102484', 'CHEBI:8673']",MONDO:0005989,1,indications,"['Sulfisoxazole', 'Pyrimethamine']",toxoplasmosis
CHEBI:44185|UNII:91X1KLU43E||MONDO:0008383,"['CHEBI:44185', 'UNII:91X1KLU43E']",MONDO:0008383,1,indications,"['Golimumab', 'Methotrexate']",rheumatoid arthritis
CHEBI:16914|CHEBI:28262|CHEBI:46345||MONDO:0001209,"['CHEBI:16914', 'CHEBI:28262', 'CHEBI:46345']",MONDO:0001209,1,indications,"['Fluorouracil', 'Salicylic acid', 'Dimethyl sulfoxide']",common wart
UNII:31YO63LBSN|UNII:6T8C155666||UMLS:C0278987,"['UNII:31YO63LBSN', 'UNII:6T8C155666']",UMLS:C0278987,1,indications,"['Ipilimumab', 'Nivolumab']",Metastatic non-small cell lung cancer
UNII:0JSR7Z0NB6|UNII:4A2Y23XK11||UMLS:C0278987,"['UNII:0JSR7Z0NB6', 'UNII:4A2Y23XK11']",UMLS:C0278987,1,indications,"['Lazertinib', 'Amivantamab']",Metastatic non-small cell lung cancer
CHEBI:45924|CHEBI:9332||MONDO:0019345,"['CHEBI:45924', 'CHEBI:9332']",MONDO:0019345,1,indications,"['Sulfamethoxazole', 'Trimethoprim']",shigellosis
CHEBI:15354|CHEBI:5551|CHEBI:8093||HP:0001742,"['CHEBI:15354', 'CHEBI:5551', 'CHEBI:8093']",HP:0001742,1,indications,"['Choline', 'Phenylephrine', 'Guaifenesin']",Nasal congestion
CHEBI:2676|CHEBI:48947||MONDO:0000750,"['CHEBI:2676', 'CHEBI:48947']",MONDO:0000750,1,indications,"['Amoxicillin', 'Clavulanic acid']",dental abscess
CHEBI:15409|CHEBI:31832|CHEBI:36773|UNII:2R04ONI662||UMLS:C0751371,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:36773', 'UNII:2R04ONI662']",UMLS:C0751371,1,indications,"['Methyl salicylate', 'Levomenthol', 'Eucalyptus oil', 'camphor']","Neuralgia, Ilioinguinal"
CHEBI:45409|CHEBI:85182|CHEBI:85183|UNII:OU2YM37K86||UMLS:C4049394,"['CHEBI:45409', 'CHEBI:85182', 'CHEBI:85183', 'UNII:OU2YM37K86']",UMLS:C4049394,1,indications,"['Ritonavir', 'Paritaprevir', 'Ombitasvir', 'Dasabuvir']",Chronic hepatitis C genotype 1b
CHEBI:16709|CHEBI:17439||HP:0100503,"['CHEBI:16709', 'CHEBI:17439']",HP:0100503,1,indications,"['Pyridoxine', 'Cyanocobalamin']",Decreased circulating vitamin B1 concentration
CHEBI:33353|UNII:B005P07V07||MONDO:0005098,"['CHEBI:33353', 'UNII:B005P07V07']",MONDO:0005098,1,indications,"['Bicisate dihydrochloride', 'technetium atom']",stroke disorder
CHEBI:15409|CHEBI:36773|UNII:2R04ONI662|UNII:AV092KU4JH||HP:0001742,"['CHEBI:15409', 'CHEBI:36773', 'UNII:2R04ONI662', 'UNII:AV092KU4JH']",HP:0001742,1,indications,"['Peppermint oil', 'Eucalyptus oil', 'Levomenthol', 'camphor']",Nasal congestion
CHEBI:46195|CHEBI:52010|CHEBI:64733|CHEBI:8093||HP:0001742,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:64733', 'CHEBI:8093']",HP:0001742,1,indications,"['Phenylephrine', 'Potassium citrate', 'chlorphenamine', 'Acetaminophen']",Nasal congestion
CHEBI:4470|CHEBI:52010|PUBCHEM.COMPOUND:4786||HP:0001742,"['CHEBI:4470', 'CHEBI:52010', 'PUBCHEM.COMPOUND:4786']",HP:0001742,1,indications,"['Dextromethorphan', 'chlorphenamine', 'Phenylpropanolamine']",Nasal congestion
CHEBI:291342|CHEBI:5855|CHEBI:8093||HP:0001742,"['CHEBI:291342', 'CHEBI:5855', 'CHEBI:8093']",HP:0001742,1,indications,"['Phenylephrine', 'Desloratadine', 'Ibuprofen']",Nasal congestion
CHEBI:4470|CHEBI:8093|CHEBI:8461||HP:0001742,"['CHEBI:4470', 'CHEBI:8093', 'CHEBI:8461']",HP:0001742,1,indications,"['Dextromethorphan', 'Phenylephrine', 'Promethazine']",Nasal congestion
CHEBI:15409|CHEBI:36773||HP:0001742,"['CHEBI:15409', 'CHEBI:36773']",HP:0001742,1,indications,"['camphor', 'Levomenthol']",Nasal congestion
CHEBI:6456|CHEBI:6888||MONDO:0002183,"['CHEBI:6456', 'CHEBI:6888']",MONDO:0002183,1,indications,"['Methylprednisolone', 'Lidocaine']",enthesopathy
CHEBI:26710|CHEBI:32588|CHEBI:3312|CHEBI:78320||UMLS:C0235395,"['CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:78320']",UMLS:C0235395,1,indications,"['Sodium chloride', 'Lactic acid', 'Calcium chloride', 'Potassium chloride']",Fluid loss
CHEBI:17234|CHEBI:25107|CHEBI:26710|CHEBI:32588|CHEBI:3312||UMLS:C0235395,"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",UMLS:C0235395,1,indications,"['Calcium chloride', 'Potassium chloride', 'Sodium chloride', 'D-glucose', 'magnesium atom']",Fluid loss
CHEBI:16336|CHEBI:6456||MONDO:0001835,"['CHEBI:16336', 'CHEBI:6456']",MONDO:0001835,1,indications,"['Hyaluronic acid', 'Lidocaine']",Facial Paresis
CHEBI:29101|CHEBI:31498|UNII:6V88E24N5T||MONDO:0007721,"['CHEBI:29101', 'CHEBI:31498', 'UNII:6V88E24N5T']",MONDO:0007721,1,indications,"['Dimethicone', 'Magaldrate', 'Sodium cation']",hiatus hernia
CHEBI:82977|CHEBI:85083||UMLS:C4049395,"['CHEBI:82977', 'CHEBI:85083']",UMLS:C4049395,1,indications,"['Daclatasvir', 'Sofosbuvir']",Chronic hepatitis C genotype 2
CHEBI:2549|CHEBI:5106||MONDO:0003781,"['CHEBI:2549', 'CHEBI:5106']",MONDO:0003781,1,indications,"['Albuterol', 'Flunisolide']",bronchitis
CHEBI:27470|CHEBI:75832||MONDO:0001860,"['CHEBI:27470', 'CHEBI:75832']",MONDO:0001860,1,indications,"['ferrous sulfate', 'Folic acid']",folic acid deficiency anemia
CHEBI:16469|CHEBI:70708||HP:0000132,"['CHEBI:16469', 'CHEBI:70708']",HP:0000132,1,indications,"['Estradiol', 'Dienogest']",Menorrhagia
