example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:32234|CHEBI:36560|DRUGBANK:DB11111|UNII:NQ14646378||NCIT:C111970,"['CHEBI:32234', 'CHEBI:36560', 'DRUGBANK:DB11111', 'UNII:NQ14646378']",NCIT:C111970,1,indications,"['Titanium dioxide', 'Zinc oxide', 'Ichthammol', 'Witch hazel']",Bulla,other,0.6,True,Drugs include topical agents and inorganic compounds with unclear joint mechanism for Bulla; likely symptomatic treatment or unrelated mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2676|CHEBI:48947||MONDO:0005230,"['CHEBI:2676', 'CHEBI:48947']",MONDO:0005230,1,indications,"['Amoxicillin', 'Clavulanic acid']",cellulitis,mechanistically_synergistic,0.95,False,"Amoxicillin and clavulanic acid are combined to treat cellulitis by overcoming bacterial resistance, acting synergistically against the infection.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:140628|CHEBI:46081||MONDO:0002026,"['CHEBI:140628', 'CHEBI:46081']",MONDO:0002026,1,indications,"['Secnidazole', 'Fluconazole']",candidiasis,mechanistically_synergistic,0.9,False,"Secnidazole and Fluconazole are both antifungal agents used together to treat candidiasis, targeting the infection synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:134743|CHEBI:63580|UNII:G8RGG88B68||UMLS:C4049392,"['CHEBI:134743', 'CHEBI:63580', 'UNII:G8RGG88B68']",UMLS:C4049392,1,indications,"['Simeprevir', 'Peginterferon alfa-2b', 'Ribavirin']",Chronic hepatitis C genotype 1,mechanistically_synergistic,0.95,False,"Simeprevir, Peginterferon alfa-2b, and Ribavirin are commonly used together to treat chronic hepatitis C genotype 1 with complementary antiviral mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:27732|CHEBI:46195|UNII:N667F17JP1||NCIT:C27003,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']",NCIT:C27003,1,indications,"['Caffeine', 'Acetaminophen', 'Carbaspirin calcium']",Acute Pain,mechanistically_synergistic,0.9,False,"Caffeine, acetaminophen, and carbaspirin calcium are commonly combined to enhance analgesic effects for acute pain.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5134|CHEBI:5147||MONDO:0004979,"['CHEBI:5134', 'CHEBI:5147']",MONDO:0004979,1,indications,"['Fluticasone', 'Formoterol']",asthma,mechanistically_synergistic,0.95,False,Fluticasone (corticosteroid) and Formoterol (long-acting beta-agonist) are commonly combined to treat asthma by targeting inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:47381|CHEBI:9654||UMLS:C0234251,"['CHEBI:47381', 'CHEBI:9654']",UMLS:C0234251,1,indications,"['Trazodone', 'Diclofenac']",Inflammatory pain,mechanistically_synergistic,0.85,False,Trazodone (an antidepressant) and Diclofenac (an NSAID) can be combined to target inflammatory pain through complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:36560|PUBCHEM.COMPOUND:122173976||MONDO:0002406,"['CHEBI:36560', 'PUBCHEM.COMPOUND:122173976']",MONDO:0002406,1,indications,"['Talc', 'Zinc oxide']",dermatitis,mechanistically_synergistic,0.8,False,Both Talc and Zinc oxide are used topically to treat dermatitis by soothing and protecting the skin.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17650|CHEBI:74460||UMLS:C0033775,"['CHEBI:17650', 'CHEBI:74460']",UMLS:C0033775,1,indications,"['Clioquinol', 'Hydrocortisone']",Pruritus Ani,mechanistically_synergistic,0.85,False,Clioquinol is an antimicrobial and hydrocortisone is an anti-inflammatory; both address symptoms of Pruritus Ani.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16336|CHEBI:17754|UNII:K679OBS311||NCIT:C187286,"['CHEBI:16336', 'CHEBI:17754', 'UNII:K679OBS311']",NCIT:C187286,1,indications,"['Hyaluronic acid', 'Glycerin', 'Carboxymethylcellulose Sodium']",Eye Irritation,mechanistically_synergistic,0.9,False,All three drugs are used as lubricants or protectants to relieve eye irritation symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2549|CHEBI:5551||MONDO:0004979,"['CHEBI:2549', 'CHEBI:5551']",MONDO:0004979,1,indications,"['Albuterol', 'Guaifenesin']",asthma,mechanistically_synergistic,0.9,False,Albuterol is a bronchodilator and Guaifenesin is an expectorant; both aid in asthma symptom relief through complementary mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17650|CHEBI:36560|CHEBI:6456|UNII:FGL8577C9S||UMLS:C0033775,"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",UMLS:C0033775,1,indications,"['Aluminum subacetate', 'Zinc oxide', 'Lidocaine', 'Hydrocortisone']",Pruritus Ani,mechanistically_synergistic,0.9,False,"All drugs target symptoms of Pruritus Ani (itching, inflammation, pain) through complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:31397|UNII:9810NUL4D1||MONDO:0004979,"['CHEBI:31397', 'UNII:9810NUL4D1']",MONDO:0004979,1,indications,"['Ciclesonide', 'Carmoterol']",asthma,mechanistically_synergistic,0.95,False,Ciclesonide (corticosteroid) and Carmoterol (long-acting beta-agonist) are commonly combined to treat asthma by targeting inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15409|CHEBI:31832|CHEBI:4917|CHEBI:8249||MONDO:0021167,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:4917', 'CHEBI:8249']",MONDO:0021167,1,indications,"['Methyl salicylate', 'Levomenthol', 'Piroxicam', 'Eugenol']",myositis,mechanistically_synergistic,0.85,False,All drugs have analgesic or anti-inflammatory properties relevant to treating myositis inflammation and pain.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:68575|CHEBI:90972||MONDO:0005002,"['CHEBI:68575', 'CHEBI:90972']",MONDO:0005002,1,indications,"['Indacaterol', 'GLYCOPYRROLATE']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Indacaterol (a LABA) and Glycopyrrolate (a LAMA) are combined to synergistically treat COPD by bronchodilation via different mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:66901|UNII:8RW88Y506K|UNII:RRN67GMB0V||MONDO:0009061,"['CHEBI:66901', 'UNII:8RW88Y506K', 'UNII:RRN67GMB0V']",MONDO:0009061,1,indications,"['Tezacaftor', 'Elexacaftor', 'Ivacaftor']",cystic fibrosis,mechanistically_synergistic,0.95,False,"Tezacaftor, Elexacaftor, and Ivacaftor are combined to target cystic fibrosis by improving CFTR protein function synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5134|CHEBI:75037|UNII:GE2T1418SV||MONDO:0005002,"['CHEBI:5134', 'CHEBI:75037', 'UNII:GE2T1418SV']",MONDO:0005002,1,indications,"['Fluticasone', 'Vilanterol', 'Umeclidinium']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,"Fluticasone (corticosteroid), Vilanterol (long-acting beta-agonist), and Umeclidinium (long-acting muscarinic antagonist) are commonly combined to treat COPD by targeting airway inflammation and bronchoconstriction.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:66901|UNII:8RW88Y506K|UNII:RRN67GMB0V||MONDO:0009061,"['CHEBI:66901', 'UNII:8RW88Y506K', 'UNII:RRN67GMB0V']",MONDO:0009061,1,indications,"['Ivacaftor', 'Elexacaftor', 'Tezacaftor']",cystic fibrosis,mechanistically_synergistic,0.95,False,"Tezacaftor, Elexacaftor, and Ivacaftor are combined to target cystic fibrosis by improving CFTR protein function synergistically.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2950|CHEBI:5134||MONDO:0005091,"['CHEBI:2950', 'CHEBI:5134']",MONDO:0005091,1,indications,"['Azelastine', 'Fluticasone']",severe acute respiratory syndrome,mechanistically_synergistic,0.9,False,"Azelastine (antihistamine) and Fluticasone (corticosteroid) are often combined to treat respiratory conditions by targeting inflammation and allergic responses, relevant to severe acute respiratory syndrome.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5134|CHEBI:9012||MONDO:0005002,"['CHEBI:5134', 'CHEBI:9012']",MONDO:0005002,1,indications,"['Salmeterol xinafoate', 'Fluticasone']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Salmeterol (a long-acting beta-agonist) and Fluticasone (a corticosteroid) are commonly combined to treat COPD by targeting airway inflammation and bronchoconstriction.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:5147|CHEBI:90972||MONDO:0005002,"['CHEBI:5147', 'CHEBI:90972']",MONDO:0005002,1,indications,"['Formoterol', 'GLYCOPYRROLATE']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Formoterol (a LABA) and Glycopyrrolate (a LAMA) are commonly combined to treat COPD by complementary bronchodilation mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:135222|CHEBI:8093||MONDO:0005441,"['CHEBI:135222', 'CHEBI:8093']",MONDO:0005441,1,indications,"['Dimetindene', 'Phenylephrine']",otitis media,mechanistically_synergistic,0.9,False,"Dimetindene is an antihistamine reducing inflammation; Phenylephrine is a decongestant improving Eustachian tube function, both targeting otitis media symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:22652|CHEBI:46195|CHEBI:8093||MONDO:0005002,"['CHEBI:22652', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005002,1,indications,"['Phenylephrine', 'Ascorbic acid', 'Acetaminophen']",chronic obstructive pulmonary disease,common_comorbidity,0.8,True,"Phenylephrine, ascorbic acid, and acetaminophen are commonly used for symptom relief in respiratory infections or colds, which often co-occur with COPD rather than directly treating COPD mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17650|CHEBI:17650|CHEBI:7507||MONDO:0004773,"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0004773,1,indications,"['Hydrocortisone', 'Framycetin', 'Hydrocortisone']",iridocyclitis,mechanistically_synergistic,0.85,False,"Hydrocortisone is a corticosteroid reducing inflammation in iridocyclitis; Framycetin is an antibiotic preventing infection, both supporting treatment of iridocyclitis.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:51209|CHEBI:5551|CHEBI:84116||UMLS:C0152029,"['CHEBI:51209', 'CHEBI:5551', 'CHEBI:84116']",UMLS:C0152029,1,indications,"['Pseudoephedrine', 'Triprolidine', 'Guaifenesin']",Congestion of nasal sinus (disorder),mechanistically_synergistic,0.9,False,"Pseudoephedrine (decongestant), Triprolidine (antihistamine), and Guaifenesin (expectorant) are commonly combined to relieve nasal sinus congestion through complementary mechanisms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2676|CHEBI:3732|CHEBI:6375||MONDO:0005412,"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:6375']",MONDO:0005412,1,indications,"['Lansoprazole', 'Amoxicillin', 'Clarithromycin']",duodenal ulcer,mechanistically_synergistic,0.95,False,Lansoprazole (proton pump inhibitor) combined with Amoxicillin and Clarithromycin (antibiotics) is a standard triple therapy targeting H. pylori infection causing duodenal ulcers.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17754|CHEBI:18145|CHEBI:28125|CHEBI:28364|DRUGBANK:DB14233||MONDO:0005137,"['CHEBI:17754', 'CHEBI:18145', 'CHEBI:28125', 'CHEBI:28364', 'DRUGBANK:DB14233']",MONDO:0005137,1,indications,"['Egg phospholipids', 'Vitamin E', 'Doconexent', 'Glycerin', 'Icosapent']",malnutrition,mechanistically_synergistic,0.8,False,The drugs include nutritional supplements and agents that can synergistically address malnutrition by providing essential nutrients and supporting metabolic functions.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:16469|CHEBI:6443||HP:0000869,"['CHEBI:16469', 'CHEBI:6443']",HP:0000869,1,indications,"['Estradiol', 'Levonorgestrel']",Secondary amenorrhea,mechanistically_synergistic,0.95,False,Estradiol and Levonorgestrel are combined in hormonal therapies to treat secondary amenorrhea by restoring hormonal balance.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:28939|CHEBI:94714||MONDO:0100470,"['CHEBI:28939', 'CHEBI:94714']",MONDO:0100470,1,indications,"['Doxofylline', 'Acetylcysteine']",reactive airway disease,mechanistically_synergistic,0.9,False,Doxofylline is a bronchodilator and Acetylcysteine is a mucolytic; both target respiratory symptoms in reactive airway disease.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:46195|CHEBI:76128||NCIT:C3244,"['CHEBI:46195', 'CHEBI:76128']",NCIT:C3244,1,indications,"['Acetaminophen', 'Dexketoprofen']",Musculoskeletal Pain,mechanistically_synergistic,0.9,False,Both drugs are analgesics used together to enhance pain relief in musculoskeletal pain.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:134761|CHEBI:16914||NCIT:C3244,"['CHEBI:134761', 'CHEBI:16914']",NCIT:C3244,1,indications,"['Salicylic acid', 'Methyl nicotinate']",Musculoskeletal Pain,mechanistically_synergistic,0.85,False,"Both drugs are used to treat musculoskeletal pain, likely providing synergistic analgesic and vasodilatory effects.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:46195|CHEBI:52010|CHEBI:8093||MONDO:0024355,"['CHEBI:46195', 'CHEBI:52010', 'CHEBI:8093']",MONDO:0024355,1,indications,"['chlorphenamine', 'Phenylephrine', 'Acetaminophen']",respiratory tract infectious disorder,mechanistically_synergistic,0.9,False,"Chlorphenamine (antihistamine), Phenylephrine (decongestant), and Acetaminophen (analgesic/antipyretic) are commonly combined to treat symptoms of respiratory tract infections.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2682|CHEBI:5100||MONDO:0042233,"['CHEBI:2682', 'CHEBI:5100']",MONDO:0042233,1,indications,"['Flucytosine', 'Amphotericin B']",disseminated candidiasis,mechanistically_synergistic,0.95,False,Flucytosine and Amphotericin B are often combined to treat disseminated candidiasis due to their synergistic antifungal effects.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:31498|UNII:6V88E24N5T||MONDO:0004966,"['CHEBI:31498', 'UNII:6V88E24N5T']",MONDO:0004966,1,indications,"['Dimethicone', 'Magaldrate']",gastritis,side_effect_relief,0.9,False,"Dimethicone is used to reduce gas and discomfort, Magaldrate is an antacid; together they relieve symptoms of gastritis by addressing side effects and acidity.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:12777|CHEBI:133538|CHEBI:15414|CHEBI:15956|CHEBI:16414|CHEBI:16708|CHEBI:16811|CHEBI:16828|CHEBI:16908|CHEBI:17561|CHEBI:17895|CHEBI:17933|CHEBI:18385|CHEBI:195544|CHEBI:22652|CHEBI:26078|CHEBI:26709||MONDO:0001711,"['CHEBI:12777', 'CHEBI:133538', 'CHEBI:15414', 'CHEBI:15956', 'CHEBI:16414', 'CHEBI:16708', 'CHEBI:16811', 'CHEBI:16828', 'CHEBI:16908', 'CHEBI:17561', 'CHEBI:17895', 'CHEBI:17933', 'CHEBI:18385', 'CHEBI:195544', 'CHEBI:22652', 'CHEBI:26078', 'CHEBI:26709']",MONDO:0001711,1,indications,"['Racemethionine', 'Aspartame', 'Cysteine', 'Calcifediol', 'Thiamine', 'Valine', 'Ascorbic acid', 'Adenine', 'Ademetionine', 'Sodium bisulfite', 'Phosphoric acid', 'Tyrosine', 'Tryptophan', 'Biotin', 'NADH', 'Lysine', 'Vitamin A']",hepatic encephalopathy,mechanistically_synergistic,0.85,False,"Multiple vitamins and amino acids are used to support liver function and reduce symptoms in hepatic encephalopathy, indicating a synergistic therapeutic approach.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15365|CHEBI:27732|CHEBI:46195||HP:0003326,"['CHEBI:15365', 'CHEBI:27732', 'CHEBI:46195']",HP:0003326,1,indications,"['Acetaminophen', 'Aspirin', 'Caffeine']",Myalgia,mechanistically_synergistic,0.9,False,"Acetaminophen, aspirin, and caffeine are commonly combined to enhance analgesic effects for myalgia treatment.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15409|CHEBI:27961|CHEBI:31832|CHEBI:36773||HP:0003326,"['CHEBI:15409', 'CHEBI:27961', 'CHEBI:31832', 'CHEBI:36773']",HP:0003326,1,indications,"['camphor', 'Eucalyptol', 'Methyl salicylate', 'Levomenthol']",Myalgia,mechanistically_synergistic,0.9,False,All drugs are topical analgesics commonly combined to relieve muscle pain (myalgia) via synergistic mechanisms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15409|CHEBI:18145|CHEBI:46936|CHEBI:86541||HP:0003326,"['CHEBI:15409', 'CHEBI:18145', 'CHEBI:46936', 'CHEBI:86541']",HP:0003326,1,indications,"['Levomenthol', 'Nonivamide', 'Glycol salicylate', 'Vitamin E']",Myalgia,mechanistically_synergistic,0.85,False,"Levomenthol, Nonivamide, and Glycol salicylate are topical analgesics often combined to relieve myalgia; Vitamin E may support tissue repair.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:134718|CHEBI:15765|CHEBI:39585||MONDO:0014231,"['CHEBI:134718', 'CHEBI:15765', 'CHEBI:39585']",MONDO:0014231,1,indications,"['Safinamide', 'Carbidopa', 'Levodopa']",juvenile onset Parkinson disease 19A,mechanistically_synergistic,0.95,False,"Safinamide, Carbidopa, and Levodopa are used together to treat Parkinson's disease by enhancing dopaminergic activity and managing symptoms.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17698|CHEBI:41879||MONDO:0005041,"['CHEBI:17698', 'CHEBI:41879']",MONDO:0005041,1,indications,"['Dexamethasone', 'Chloramphenicol']",glaucoma,other,0.6,True,"Dexamethasone is a corticosteroid that can increase intraocular pressure, potentially worsening glaucoma; chloramphenicol is an antibiotic with no direct glaucoma treatment effect; no clear synergistic or side-effect relief relationship.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:15765|CHEBI:39585|CHEBI:9086||MONDO:0014231,"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:9086']",MONDO:0014231,1,indications,"['Selegiline', 'Carbidopa', 'Levodopa']",juvenile onset Parkinson disease 19A,mechanistically_synergistic,0.95,False,"Selegiline, Carbidopa, and Levodopa are commonly used together to treat Parkinson's disease by targeting dopaminergic pathways and enhancing dopamine availability.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
DRUGBANK:DB09876|DRUGBANK:DB09877|DRUGBANK:DB10795|DRUGBANK:DB10796|DRUGBANK:DB10797|DRUGBANK:DB11627|UNII:63GD90PP8X|UNII:63GD90PP8X|UNII:63GD90PP8X||MONDO:0005526,"['DRUGBANK:DB09876', 'DRUGBANK:DB09877', 'DRUGBANK:DB10795', 'DRUGBANK:DB10796', 'DRUGBANK:DB10797', 'DRUGBANK:DB11627', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X']",MONDO:0005526,1,indications,"['pertactin', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'pertactin', 'Corynebacterium diphtheriae', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'pertactin', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'Hepatitis B Vaccine (Recombinant)']",tetanus,mechanistically_synergistic,0.9,False,"The drugs are vaccine components targeting tetanus and related pathogens, jointly intended for immunization against tetanus.",gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:17548|CHEBI:81862||MONDO:0007186,"['CHEBI:17548', 'CHEBI:81862']",MONDO:0007186,1,indications,"['Potassium bicarbonate', 'Alginic acid']",Heartburn,mechanistically_synergistic,0.9,False,Potassium bicarbonate neutralizes stomach acid and alginic acid forms a protective barrier; both act to relieve heartburn symptoms.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:2955|CHEBI:575568||MONDO:0005661,"['CHEBI:2955', 'CHEBI:575568']",MONDO:0005661,1,indications,"['Atovaquone', 'Azithromycin']",babesiosis,mechanistically_synergistic,0.95,False,Atovaquone and Azithromycin are commonly co-administered to treat babesiosis by targeting the infection synergistically.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
CHEBI:18258|CHEBI:18332||MONDO:0006742,"['CHEBI:18258', 'CHEBI:18332']",MONDO:0006742,1,indications,"['Liothyronine', 'Levothyroxine']",endemic goiter,mechanistically_synergistic,0.95,False,Both Liothyronine and Levothyroxine are thyroid hormones used to treat thyroid-related conditions like endemic goiter by supplementing deficient hormones.,gpt-4.1-mini,v1,2026-02-11T22:24:07+00:00
