primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB00717,DB00783,HP:0001907,CHEBI:7627,Norethisterone,CHEBI:16469,Estradiol,HP:0001907,Thromboembolism
DB16625,DB13956,HP:0025343,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,HP:0025343,Lupus anticoagulant
DB09124,DB00286,HP:0002910,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,HP:0002910,Elevated circulating hepatic transaminase concentration
DB15908,DB09512,MONDO:0018570,UNII:JDN69ZV6XV,Alexitol sodium,CHEBI:31498,Dimethicone,MONDO:0018570,hypophosphatasia
DB15889,DB15860,UMLS:C0267465,DRUGBANK:DB15889,Senna leaf,['Error'],['Error'],UMLS:C0267465,Stenosis of intestine
DB16625,DB13956,HP:0002910,UNII:2W8I1S6T5L,Prasterone enantate,CHEBI:16469,Estradiol,HP:0002910,Elevated circulating hepatic transaminase concentration
DB15903,DB00977,HP:0002240,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,HP:0002240,Hepatomegaly
DB15908,DB09104,MONDO:0018570,UNII:JDN69ZV6XV,Alexitol sodium,CHEBI:6637,Magnesium hydroxide,MONDO:0018570,hypophosphatasia
DB09124,DB00286,UMLS:C0743516,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,UMLS:C0743516,Endometrial thickening
DB01243,DB00443,MONDO:0002610,CHEBI:59477,Chloroxine,CHEBI:3077,Betamethasone,MONDO:0002610,purpura
DB13194,DB00318,HP:0001410,['Error'],['Error'],CHEBI:16714,Codeine,HP:0001410,Decreased liver function
DB15903,DB00977,MONDO:0001836,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,MONDO:0001836,amenorrhea
DB11237,DB13281,HP:0001410,CHEBI:9765,Trypsin,DRUGBANK:DB13281,Bromelains,HP:0001410,Decreased liver function
DB15998,DB13359,MONDO:0000468,UNII:5UW00M8KR0,Potassium hydrogen DL-aspartate,UNII:R17X820ROL,Magnesium aspartate,MONDO:0000468,third-degree atrioventricular block
DB11237,DB01698,HP:0001410,CHEBI:9765,Trypsin,CHEBI:28527,Rutin,HP:0001410,Decreased liver function
DB13195,DB01109,UMLS:C0005902,['Error'],['Error'],CHEBI:28304,Heparin,UMLS:C0005902,Body Surface Area
DB16613,DB00798,MONDO:0001106,['Error'],['Error'],CHEBI:17833,Gentamicin,MONDO:0001106,kidney failure
DB16000,DB00115,MONDO:0002243,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:17439,Cyanocobalamin,MONDO:0002243,hemorrhagic disease
DB01026,DB00976,MONDO:0001106,CHEBI:47519,Ketoconazole,CHEBI:29688,Telithromycin,MONDO:0001106,kidney failure
DB01026,DB06702,MONDO:0001106,CHEBI:47519,Ketoconazole,CHEBI:135920,Fesoterodine,MONDO:0001106,kidney failure
DB01026,DB01211,MONDO:0001106,CHEBI:47519,Ketoconazole,CHEBI:3732,Clarithromycin,MONDO:0001106,kidney failure
DB00976,DB01394,MONDO:0001106,CHEBI:29688,Telithromycin,CHEBI:27882,Colchicine,MONDO:0001106,kidney failure
DB13195,DB14343,UMLS:C0005902,['Error'],['Error'],DRUGBANK:DB14343,Arnica montana flower,UMLS:C0005902,Body Surface Area
DB13166,DB09026,MONDO:0001106,CHEBI:78539,Zofenopril,CHEBI:601027,Aliskiren,MONDO:0001106,kidney failure
DB16000,DB00281,MONDO:0002243,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:6456,Lidocaine,MONDO:0002243,hemorrhagic disease
DB16000,DB01234,MONDO:0002243,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:41879,Dexamethasone,MONDO:0002243,hemorrhagic disease
DB16000,DB08940,MONDO:0002243,CHEBI:134850,Salicylamide O-acetic acid,CHEBI:31749,Kebuzone,MONDO:0002243,hemorrhagic disease
DB15903,DB00977,HP:0100515,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,HP:0100515,Pollakisuria
DB15903,DB00977,HP:0011854,CHEBI:31394,chlormadinone,CHEBI:4903,Ethinylestradiol,HP:0011854,Hemoperitoneum
DB15975,DB00440,HP:0011037,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,HP:0011037,Decreased urine output
DB09124,DB00286,MONDO:0005628,CHEBI:135446,Medrogestone,CHEBI:8389,Conjugated estrogens,MONDO:0005628,male breast carcinoma
DB00957,DB00977,MONDO:0005628,CHEBI:50815,Norgestimate,CHEBI:4903,Ethinylestradiol,MONDO:0005628,male breast carcinoma
DB13312,DB09238,UMLS:C4708664,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,UMLS:C4708664,Vomiting during third trimester of pregnancy
DB09082,DB09076,MONDO:0004979,CHEBI:75037,Vilanterol,UNII:GE2T1418SV,Umeclidinium,MONDO:0004979,asthma
DB00331,DB09038,MONDO:0004566,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,MONDO:0004566,postgastrectomy syndrome
DB01395,DB00977,UMLS:C1565662,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,UMLS:C1565662,Acute Kidney Insufficiency
DB15764,DB08984,UMLS:C4708664,CHEBI:15940,Niacin,CHEBI:94731,Etofenamate,UMLS:C4708664,Vomiting during third trimester of pregnancy
DB13735,DB00514,MONDO:0005002,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,MONDO:0005002,chronic obstructive pulmonary disease
DB09375,DB11237,NCIT:C34938,UNII:BVS505O332,Chymotrypsin,CHEBI:9765,Trypsin,NCIT:C34938,Postoperative Hemorrhage
DB01301,DB00446,MONDO:0004609,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0004609,herpes simplex
DB15821,DB15777,MONDO:0018076,CHEBI:177866,Fluocortolone caproate,CHEBI:177427,Fluocortolone pivalate,MONDO:0018076,tuberculosis
DB15777,DB00281,MONDO:0018076,CHEBI:177427,Fluocortolone pivalate,CHEBI:6456,Lidocaine,MONDO:0018076,tuberculosis
DB16020,DB00591,MONDO:0018076,UNII:WA1RT89G9X,Ketocaine,CHEBI:5108,Fluocinolone,MONDO:0018076,tuberculosis
DB09375,DB11193,NCIT:C34938,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,NCIT:C34938,Postoperative Hemorrhage
DB01301,DB00443,MONDO:0004609,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,MONDO:0004609,herpes simplex
DB15821,DB00527,MONDO:0018076,CHEBI:177866,Fluocortolone caproate,CHEBI:247956,Cinchocaine,MONDO:0018076,tuberculosis
DB01301,DB01111,MONDO:0004609,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,MONDO:0004609,herpes simplex
DB00331,DB09038,UMLS:C3714660,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,UMLS:C3714660,Trauma
DB00331,DB09038,MONDO:0024306,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,MONDO:0024306,lactic acidosis
DB13312,DB09238,MONDO:0800175,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,MONDO:0800175,cardiogenic shock
DB15975,DB00440,MONDO:0001117,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0001117,methemoglobinemia
DB13735,DB00514,MONDO:0100470,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,MONDO:0100470,reactive airway disease
DB15842,DB09153,MONDO:0001220,CHEBI:114786,Sodium metabisulfite,CHEBI:26710,Sodium chloride,MONDO:0001220,hypoparathyroidism
DB01395,DB00977,MONDO:0004982,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0004982,pancreatitis
DB15842,DB09414,MONDO:0001220,CHEBI:114786,Sodium metabisulfite,CHEBI:131527,Dipotassium phosphate,MONDO:0001220,hypoparathyroidism
DB15842,DB01914,MONDO:0001220,CHEBI:114786,Sodium metabisulfite,CHEBI:17234,D-glucose,MONDO:0001220,hypoparathyroidism
DB15842,DB09395,MONDO:0001220,CHEBI:114786,Sodium metabisulfite,CHEBI:32954,Sodium acetate,MONDO:0001220,hypoparathyroidism
DB01395,DB00977,MONDO:0007788,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0007788,hypertriglyceridemia 1
DB01407,DB06742,MONDO:0008647,CHEBI:174690,Clenbuterol,CHEBI:135590,Ambroxol,MONDO:0008647,hypertrophic cardiomyopathy 1
DB15790,DB00696,MONDO:0005044,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,MONDO:0005044,hypertension
DB15790,DB00316,MONDO:0005044,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,MONDO:0005044,hypertension
DB15790,DB00201,MONDO:0005044,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,MONDO:0005044,hypertension
DB14222,DB11360,MONDO:0000945,DRUGBANK:DB14222,Bifidobacterium longum infantis,DRUGBANK:DB11360,Lactobacillus plantarum,MONDO:0000945,venous insufficiency
DB13735,DB00514,HP:0002094,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,HP:0002094,Dyspnea
DB00331,DB09038,HP:5200329,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,HP:5200329,Problematic alcohol consumption
DB15842,DB09395,UMLS:C0040793,CHEBI:114786,Sodium metabisulfite,CHEBI:32954,Sodium acetate,UMLS:C0040793,Traumatic anuria
DB00627,DB00152,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:18385,Thiamine,UMLS:C0342951,Hypervitaminosis
DB13735,DB00514,MONDO:0005041,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,MONDO:0005041,glaucoma
DB15975,DB00440,MONDO:0003664,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0003664,hemolytic anemia
DB15790,DB00201,MONDO:0005041,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,MONDO:0005041,glaucoma
DB14222,DB15751,MONDO:0000945,DRUGBANK:DB14222,Bifidobacterium longum infantis,['Error'],['Error'],MONDO:0000945,venous insufficiency
DB15842,DB01914,UMLS:C0040793,CHEBI:114786,Sodium metabisulfite,CHEBI:17234,D-glucose,UMLS:C0040793,Traumatic anuria
DB00627,DB00163,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:18145,Vitamin E,UMLS:C0342951,Hypervitaminosis
DB15790,DB00316,MONDO:0005041,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,MONDO:0005041,glaucoma
DB14222,DB09322,MONDO:0000945,DRUGBANK:DB14222,Bifidobacterium longum infantis,CHEBI:35176,Zinc sulfate,MONDO:0000945,venous insufficiency
DB15842,DB09414,UMLS:C0040793,CHEBI:114786,Sodium metabisulfite,CHEBI:131527,Dipotassium phosphate,UMLS:C0040793,Traumatic anuria
DB00627,DB00126,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:22652,Ascorbic acid,UMLS:C0342951,Hypervitaminosis
DB15790,DB00696,MONDO:0005041,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,MONDO:0005041,glaucoma
DB15842,DB09153,UMLS:C0040793,CHEBI:114786,Sodium metabisulfite,CHEBI:26710,Sodium chloride,UMLS:C0040793,Traumatic anuria
DB00627,DB00121,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:15956,Biotin,UMLS:C0342951,Hypervitaminosis
DB00627,DB00158,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:27470,Folic acid,UMLS:C0342951,Hypervitaminosis
DB00627,DB09357,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:27373,Dexpanthenol,UMLS:C0342951,Hypervitaminosis
DB00627,DB14486,UMLS:C0342951,CHEBI:15940,Niacin,UNII:JTL8B7TVW7,Niacinamide ascorbate,UMLS:C0342951,Hypervitaminosis
DB00627,DB00140,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:17015,Riboflavin,UMLS:C0342951,Hypervitaminosis
DB00627,DB00162,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:12777,Vitamin A,UMLS:C0342951,Hypervitaminosis
DB00627,DB11094,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:27300,Cholecalciferol,UMLS:C0342951,Hypervitaminosis
DB00627,DB00165,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:16709,Pyridoxine,UMLS:C0342951,Hypervitaminosis
DB00627,DB01022,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:18067,Phylloquinone,UMLS:C0342951,Hypervitaminosis
DB00627,DB14098,UMLS:C0342951,CHEBI:15940,Niacin,CHEBI:30411,Cobalamin,UMLS:C0342951,Hypervitaminosis
DB01301,DB00446,UMLS:C0010032,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,UMLS:C0010032,Corneal Abrasions
DB15761,DB01060,MONDO:0000705,CHEBI:9321,Sulbactam,CHEBI:2676,Amoxicillin,MONDO:0000705,Clostridium difficile colitis
DB13312,DB09238,UMLS:C2585811,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,UMLS:C2585811,Peritoneal dialysis therapy discontinued
DB09093,DB00620,UMLS:C0037284,CHEBI:27644,Chlortetracycline,CHEBI:9667,Triamcinolone,UMLS:C0037284,Skin lesion
DB06292,DB06335,UMLS:C2585811,CHEBI:85078,Dapagliflozin,CHEBI:71272,Saxagliptin,UMLS:C2585811,Peritoneal dialysis therapy discontinued
DB00331,DB09038,HP:0031273,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,HP:0031273,Shock
DB06292,DB00331,UMLS:C2585811,CHEBI:85078,Dapagliflozin,CHEBI:6801,Metformin,UMLS:C2585811,Peritoneal dialysis therapy discontinued
DB15790,DB00201,HP:0031273,CHEBI:135360,Mecloxamine,CHEBI:27732,Caffeine,HP:0031273,Shock
DB01301,DB00443,UMLS:C0010032,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,UMLS:C0010032,Corneal Abrasions
DB15790,DB00696,HP:0031273,CHEBI:135360,Mecloxamine,CHEBI:64318,Ergotamine,HP:0031273,Shock
DB01301,DB01111,UMLS:C0010032,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,UMLS:C0010032,Corneal Abrasions
DB15790,DB00316,HP:0031273,CHEBI:135360,Mecloxamine,CHEBI:46195,Acetaminophen,HP:0031273,Shock
DB13803,DB00384,MONDO:0001106,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,MONDO:0001106,kidney failure
DB13803,DB00384,MONDO:0002476,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,MONDO:0002476,anuria
DB15842,DB09153,MONDO:0002476,CHEBI:114786,Sodium metabisulfite,CHEBI:26710,Sodium chloride,MONDO:0002476,anuria
DB15842,DB09395,MONDO:0002476,CHEBI:114786,Sodium metabisulfite,CHEBI:32954,Sodium acetate,MONDO:0002476,anuria
DB15842,DB01914,MONDO:0002476,CHEBI:114786,Sodium metabisulfite,CHEBI:17234,D-glucose,MONDO:0002476,anuria
DB15842,DB09414,MONDO:0002476,CHEBI:114786,Sodium metabisulfite,CHEBI:131527,Dipotassium phosphate,MONDO:0002476,anuria
DB09375,DB11237,MONDO:0006130,UNII:BVS505O332,Chymotrypsin,CHEBI:9765,Trypsin,MONDO:0006130,central nervous system neoplasm
DB12235,DB01395,MONDO:0002691,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0002691,liver cancer
DB15777,DB00281,MONDO:0005770,CHEBI:177427,Fluocortolone pivalate,CHEBI:6456,Lidocaine,MONDO:0005770,genital herpes
DB15761,DB01060,MONDO:0004335,CHEBI:9321,Sulbactam,CHEBI:2676,Amoxicillin,MONDO:0004335,digestive system disorder
DB01395,DB00977,MONDO:0005399,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005399,venous thromboembolism
DB09375,DB11193,MONDO:0006130,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,MONDO:0006130,central nervous system neoplasm
DB13384,DB00875,HP:0001259,CHEBI:135214,Melitracen,CHEBI:10454,Flupentixol,HP:0001259,Coma
DB14151,DB01783,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:7916,pantothenic acid,HP:0002918,Hypermagnesemia
DB13673,DB13158,MONDO:0006876,CHEBI:28098,Bekanamycin,CHEBI:31415,clobetasone butyrate,MONDO:0006876,ocular tuberculosis
DB01301,DB00446,MONDO:0006876,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0006876,ocular tuberculosis
DB01395,DB00977,MONDO:0002691,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0002691,liver cancer
DB01403,DB00898,HP:0001259,CHEBI:6838,levomepromazine,CHEBI:16236,Ethanol,HP:0001259,Coma
DB00007,DB00717,MONDO:0002691,CHEBI:6427,Leuprolide,CHEBI:7627,Norethisterone,MONDO:0002691,liver cancer
DB06292,DB00331,MONDO:0012819,CHEBI:85078,Dapagliflozin,CHEBI:6801,Metformin,MONDO:0012819,diabetic ketoacidosis
DB14151,DB00158,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:27470,Folic acid,HP:0002918,Hypermagnesemia
DB01301,DB01111,MONDO:0006876,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,MONDO:0006876,ocular tuberculosis
DB14151,DB14151,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:28659,Phosphorus,HP:0002918,Hypermagnesemia
DB01301,DB00443,MONDO:0006876,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,MONDO:0006876,ocular tuberculosis
DB14151,DB00153,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:28934,Ergocalciferol,HP:0002918,Hypermagnesemia
DB14151,DB01593,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:27363,Zinc,HP:0002918,Hypermagnesemia
DB14151,DB00126,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:22652,Ascorbic acid,HP:0002918,Hypermagnesemia
DB14151,DB00115,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:17439,Cyanocobalamin,HP:0002918,Hypermagnesemia
DB14151,DB01373,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:22984,Calcium,HP:0002918,Hypermagnesemia
DB14151,DB00152,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:18385,Thiamine,HP:0002918,Hypermagnesemia
DB14151,DB06757,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:29035,manganese(2+),HP:0002918,Hypermagnesemia
DB14151,DB01592,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:18248,Iron,HP:0002918,Hypermagnesemia
DB14151,DB00121,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:15956,Biotin,HP:0002918,Hypermagnesemia
DB14151,DB02701,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:17154,Nicotinamide,HP:0002918,Hypermagnesemia
DB14151,DB14513,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:25107,magnesium atom,HP:0002918,Hypermagnesemia
DB14151,DB09130,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:28694,Copper,HP:0002918,Hypermagnesemia
DB14151,DB00140,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:17015,Riboflavin,HP:0002918,Hypermagnesemia
DB14151,DB00165,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:16709,Pyridoxine,HP:0002918,Hypermagnesemia
DB14151,DB00163,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:18145,Vitamin E,HP:0002918,Hypermagnesemia
DB14151,DB00162,HP:0002918,CHEBI:28659,Phosphorus,CHEBI:12777,Vitamin A,HP:0002918,Hypermagnesemia
DB09415,DB00271,UMLS:C2186977,CHEBI:59732,Meglumine,CHEBI:53691,Diatrizoate,UMLS:C2186977,rest radionuclide ventriculography (feet down): right ventricular dilation
DB09093,DB00620,MONDO:0005608,CHEBI:27644,Chlortetracycline,CHEBI:9667,Triamcinolone,MONDO:0005608,varicella zoster infection
DB15821,DB00527,MONDO:0002595,CHEBI:177866,Fluocortolone caproate,CHEBI:247956,Cinchocaine,MONDO:0002595,vaccinia
DB15821,DB15777,MONDO:0005608,CHEBI:177866,Fluocortolone caproate,CHEBI:177427,Fluocortolone pivalate,MONDO:0005608,varicella zoster infection
DB15777,DB00281,MONDO:0005608,CHEBI:177427,Fluocortolone pivalate,CHEBI:6456,Lidocaine,MONDO:0005608,varicella zoster infection
DB14151,DB00163,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:18145,Vitamin E,UBERON:0001008,renal system
DB15821,DB15777,MONDO:0006604,CHEBI:177866,Fluocortolone caproate,CHEBI:177427,Fluocortolone pivalate,MONDO:0006604,rosacea
DB15821,DB15777,MONDO:0002595,CHEBI:177866,Fluocortolone caproate,CHEBI:177427,Fluocortolone pivalate,MONDO:0002595,vaccinia
DB15821,DB00527,MONDO:0005608,CHEBI:177866,Fluocortolone caproate,CHEBI:247956,Cinchocaine,MONDO:0005608,varicella zoster infection
DB14151,DB01373,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:22984,Calcium,UBERON:0001008,renal system
DB15821,DB00527,MONDO:0006604,CHEBI:177866,Fluocortolone caproate,CHEBI:247956,Cinchocaine,MONDO:0006604,rosacea
DB14151,DB01593,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:27363,Zinc,UBERON:0001008,renal system
DB14151,DB00162,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:12777,Vitamin A,UBERON:0001008,renal system
DB14151,DB14151,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:28659,Phosphorus,UBERON:0001008,renal system
DB14151,DB00158,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:27470,Folic acid,UBERON:0001008,renal system
DB14151,DB01783,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:7916,pantothenic acid,UBERON:0001008,renal system
DB14151,DB00126,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:22652,Ascorbic acid,UBERON:0001008,renal system
DB14151,DB00140,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:17015,Riboflavin,UBERON:0001008,renal system
DB14151,DB00153,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:28934,Ergocalciferol,UBERON:0001008,renal system
DB14151,DB01592,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:18248,Iron,UBERON:0001008,renal system
DB14151,DB09130,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:28694,Copper,UBERON:0001008,renal system
DB14151,DB00152,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:18385,Thiamine,UBERON:0001008,renal system
DB14151,DB14513,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:25107,magnesium atom,UBERON:0001008,renal system
DB14151,DB00121,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:15956,Biotin,UBERON:0001008,renal system
DB14151,DB06757,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:29035,manganese(2+),UBERON:0001008,renal system
DB14151,DB00165,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:16709,Pyridoxine,UBERON:0001008,renal system
DB14151,DB00115,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:17439,Cyanocobalamin,UBERON:0001008,renal system
DB14151,DB02701,UBERON:0001008,CHEBI:28659,Phosphorus,CHEBI:17154,Nicotinamide,UBERON:0001008,renal system
DB13803,DB00384,MONDO:0005393,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,MONDO:0005393,gout
DB15761,DB01060,UMLS:C0678202,CHEBI:9321,Sulbactam,CHEBI:2676,Amoxicillin,UMLS:C0678202,Regional enteritis
DB15761,DB01060,MONDO:0005810,CHEBI:9321,Sulbactam,CHEBI:2676,Amoxicillin,MONDO:0005810,infectious mononucleosis
DB13312,DB09238,MONDO:0005852,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,MONDO:0005852,Mitral stenosis
DB09375,DB11193,UMLS:C0178808,UNII:BVS505O332,Chymotrypsin,DRUGBANK:DB11193,Papain,UMLS:C0178808,Preoperative state
DB15975,DB00440,MONDO:0004670,CHEBI:88258,Sulfametrole,CHEBI:45924,Trimethoprim,MONDO:0004670,lupus erythematosus
DB15836,DB01744,UMLS:C0332798,['Error'],['Error'],CHEBI:36773,camphor,UMLS:C0332798,Open wound
DB01395,DB00977,MONDO:0009383,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0009383,transient familial neonatal hyperbilirubinemia
DB09375,DB11237,UMLS:C0178808,UNII:BVS505O332,Chymotrypsin,CHEBI:9765,Trypsin,UMLS:C0178808,Preoperative state
DB15836,DB11120,UMLS:C0332798,['Error'],['Error'],UNII:XJ6RUH0O4G,Turpentine,UMLS:C0332798,Open wound
DB15836,DB00373,UMLS:C0332798,['Error'],['Error'],CHEBI:9599,Timolol,UMLS:C0332798,Open wound
DB15836,DB03852,UMLS:C0332798,['Error'],['Error'],CHEBI:27961,Eucalyptol,UMLS:C0332798,Open wound
DB15836,DB14322,UMLS:C0332798,['Error'],['Error'],['Error'],['Error'],UMLS:C0332798,Open wound
DB15836,DB00825,UMLS:C0332798,['Error'],['Error'],CHEBI:15409,Levomenthol,UMLS:C0332798,Open wound
DB01301,DB00443,MONDO:0001642,CHEBI:63334,Rolitetracycline,CHEBI:3077,Betamethasone,MONDO:0001642,hordeolum externum
DB01407,DB06742,MONDO:0021759,CHEBI:174690,Clenbuterol,CHEBI:135590,Ambroxol,MONDO:0021759,acquired fructose intolerance
DB13803,DB00384,MONDO:0001566,CHEBI:135499,Xipamide,CHEBI:9671,Triamterene,MONDO:0001566,hypercalcemia
DB01395,DB00977,MONDO:0005300,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,MONDO:0005300,chronic kidney disease
DB15777,DB00281,MONDO:0005976,CHEBI:177427,Fluocortolone pivalate,CHEBI:6456,Lidocaine,MONDO:0005976,syphilis
DB01301,DB01111,MONDO:0001642,CHEBI:63334,Rolitetracycline,CHEBI:37943,Colistin,MONDO:0001642,hordeolum externum
DB01301,DB00446,MONDO:0001642,CHEBI:63334,Rolitetracycline,CHEBI:17698,Chloramphenicol,MONDO:0001642,hordeolum externum
DB13415,DB01551,MONDO:0021113,CHEBI:34910,Pentetrazol,CHEBI:135276,Dihydrocodeine,MONDO:0021113,respiratory failure
DB13735,DB00514,MONDO:0005044,CHEBI:85537,Sulfogaiacol,CHEBI:4470,Dextromethorphan,MONDO:0005044,hypertension
DB13312,DB09238,MONDO:0006805,CHEBI:135735,Delapril,CHEBI:135849,Manidipine,MONDO:0006805,angina unstable
DB13238,DB06151,MONDO:0005044,CHEBI:134753,Tuaminoheptane,CHEBI:28939,Acetylcysteine,MONDO:0005044,hypertension
DB00331,DB09038,MONDO:0100192,CHEBI:6801,Metformin,CHEBI:82720,Empagliflozin,MONDO:0100192,liver failure
DB01407,DB06742,MONDO:0010138,CHEBI:174690,Clenbuterol,CHEBI:135590,Ambroxol,MONDO:0010138,thyrotoxicosis
DB12235,DB01395,MONDO:0000004,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0000004,adrenocortical insufficiency
DB01395,DB00977,UMLS:C0337664,CHEBI:50838,Drospirenone,CHEBI:4903,Ethinylestradiol,UMLS:C0337664,Smoker
DB12235,DB01395,MONDO:0005155,CHEBI:142773,Estetrol,CHEBI:50838,Drospirenone,MONDO:0005155,liver cirrhosis
