drug_set,condition_id_norm,label,missing_drug_ids,missing_disease_id,reason
"['CHEBI:15676', 'CHEBI:17754', 'DRUGBANK:DB14139']",HP:0030161,1,['DRUGBANK:DB14139'],,missing_drug
"['CHEBI:15676', 'CHEBI:17754', 'DRUGBANK:DB14139']",MONDO:0002769,1,['DRUGBANK:DB14139'],,missing_drug
"['CHEBI:15676', 'CHEBI:28304', 'DRUGBANK:DB10548']",HP:0100699,1,['DRUGBANK:DB10548'],,missing_drug
['CHEBI:15765'],UMLS:C5681154,1,[],UMLS:C5681154,missing_disease
"['CHEBI:15765', 'CHEBI:2618', 'CHEBI:39585']",MONDO:0008364,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585']",MONDO:0001945,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585']",MONDO:0005391,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585']",MONDO:0014231,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585']",MONDO:0015609,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585']",MONDO:0017638,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:4798']",MONDO:0014231,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:4798']",UMLS:C0521984,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:63617']",MONDO:0014231,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:63630']",MONDO:0005180,1,['CHEBI:39585'],,missing_drug
"['CHEBI:15765', 'CHEBI:39585', 'CHEBI:9086']",MONDO:0014231,1,['CHEBI:39585'],,missing_drug
['CHEBI:15940'],UMLS:C0342879,1,[],UMLS:C0342879,missing_disease
"['CHEBI:15940', 'CHEBI:15956']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:17015']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:18067']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:18145']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:18385']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:22652']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:27300']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:27306']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:27373']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:27470']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:30411']",UMLS:C0342951,0,[],UMLS:C0342951,missing_disease
"['CHEBI:15940', 'CHEBI:94731']",UMLS:C4708664,0,[],UMLS:C4708664,missing_disease
"['CHEBI:15940', 'UNII:JTL8B7TVW7']",UMLS:C0342951,0,['UNII:JTL8B7TVW7'],UMLS:C0342951,missing_drug+missing_disease
"['CHEBI:15956', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:16015', 'CHEBI:31206', 'CHEBI:32588', 'UNII:3A3U0GI71G']",UMLS:C1802373,1,[],UMLS:C1802373,missing_disease
"['CHEBI:16015', 'UMLS:C0030909']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:16080', 'CHEBI:49575']",UMLS:C0948391,1,[],UMLS:C0948391,missing_disease
"['CHEBI:16134', 'CHEBI:173313', 'UNII:61ZBX54883', 'UNII:TD2LE91MBE']",HP:0012735,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16134', 'CHEBI:173313', 'UNII:61ZBX54883', 'UNII:TD2LE91MBE']",MONDO:0003781,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16134', 'CHEBI:173313', 'UNII:61ZBX54883', 'UNII:TD2LE91MBE']",MONDO:0005709,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16134', 'CHEBI:173313', 'UNII:61ZBX54883', 'UNII:TD2LE91MBE']",UBERON:0016552,1,['UNII:61ZBX54883'],,missing_drug
['CHEBI:161680'],UMLS:C0548923,1,[],UMLS:C0548923,missing_disease
['CHEBI:161680'],UMLS:C0852000,1,[],UMLS:C0852000,missing_disease
['CHEBI:16199'],UMLS:C3841385,1,[],UMLS:C3841385,missing_disease
"['CHEBI:16199', 'CHEBI:16914']",UMLS:C5441647,1,[],UMLS:C5441647,missing_disease
"['CHEBI:16199', 'CHEBI:17650']",UMLS:C4286025,1,[],UMLS:C4286025,missing_disease
"['CHEBI:16199', 'CHEBI:17650']",UMLS:C5441647,1,[],UMLS:C5441647,missing_disease
"['CHEBI:16217', 'CHEBI:30769', 'CHEBI:31793']",UMLS:C0685844,1,[],UMLS:C0685844,missing_disease
"['CHEBI:16236', 'CHEBI:184335', 'CHEBI:4470', 'UNII:61ZBX54883']",HP:0012735,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16236', 'CHEBI:184335', 'CHEBI:4470', 'UNII:61ZBX54883']",HP:0033050,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16236', 'CHEBI:30769', 'CHEBI:51380', 'CHEBI:5779', 'UNII:2Y6VQU63E8']",HP:0012735,1,['UNII:2Y6VQU63E8'],,missing_drug
"['CHEBI:16236', 'CHEBI:4470', 'UNII:61ZBX54883']",HP:0012735,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16236', 'CHEBI:4470', 'UNII:61ZBX54883']",MONDO:0005607,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16236', 'CHEBI:4470', 'UNII:61ZBX54883']",MONDO:0005709,1,['UNII:61ZBX54883'],,missing_drug
"['CHEBI:16335', 'DRUGBANK:DB14256', 'UMLS:C3495674']",HP:0430034,1,['UMLS:C3495674'],,missing_drug
"['CHEBI:16335', 'DRUGBANK:DB14256', 'UMLS:C3495674']",UMLS:C0424499,1,['UMLS:C3495674'],UMLS:C0424499,missing_drug+missing_disease
"['CHEBI:16336', 'CHEBI:17754', 'UNII:K679OBS311']",UMLS:C0234655,1,[],UMLS:C0234655,missing_disease
"['CHEBI:16336', 'CHEBI:22652', 'CHEBI:27300', 'CHEBI:27547', 'CHEBI:28125', 'CHEBI:28364', 'CHEBI:28838', 'CHEBI:40968', 'DRUGBANK:DB13961', 'UMLS:C0022942', 'UNII:F8XAG1755S']",MONDO:0006733,1,['UMLS:C0022942'],,missing_drug
"['CHEBI:16336', 'UNII:D27V6190PM']",UMLS:C0339164,1,[],UMLS:C0339164,missing_disease
"['CHEBI:16347', 'CHEBI:46245', 'DRUGBANK:DB14161']",MONDO:0011438,1,['DRUGBANK:DB14161'],,missing_drug
"['CHEBI:16347', 'DRUGBANK:DB14161']",EFO:0004338,1,['DRUGBANK:DB14161'],,missing_drug
"['CHEBI:16347', 'DRUGBANK:DB14161']",MONDO:0005452,1,['DRUGBANK:DB14161'],,missing_drug
"['CHEBI:16347', 'DRUGBANK:DB14161']",MONDO:0011122,1,['DRUGBANK:DB14161'],,missing_drug
['CHEBI:16382'],UMLS:C0021981,0,[],UMLS:C0021981,missing_disease
"['CHEBI:164200', 'CHEBI:34393']",UMLS:C0011593,1,[],UMLS:C0011593,missing_disease
"['CHEBI:164200', 'PUBCHEM.COMPOUND:71586946']",UMLS:C3875026,1,[],UMLS:C3875026,missing_disease
"['CHEBI:16422', 'CHEBI:16581', 'CHEBI:17263', 'CHEBI:17347', 'CHEBI:2710', 'PUBCHEM.COMPOUND:23670461']",MONDO:0001889,1,['PUBCHEM.COMPOUND:23670461'],,missing_drug
"['CHEBI:16422', 'CHEBI:16581', 'CHEBI:17263', 'CHEBI:17347', 'CHEBI:2710', 'PUBCHEM.COMPOUND:23670461']",MONDO:0010139,1,['PUBCHEM.COMPOUND:23670461'],,missing_drug
"['CHEBI:16422', 'CHEBI:16581', 'CHEBI:17263', 'CHEBI:17347', 'CHEBI:2710', 'PUBCHEM.COMPOUND:23670461']",UMLS:C0404445,1,['PUBCHEM.COMPOUND:23670461'],,missing_drug
"['CHEBI:16422', 'CHEBI:16581', 'CHEBI:17263', 'CHEBI:17347', 'CHEBI:2710', 'PUBCHEM.COMPOUND:23670461']",UMLS:C0853662,1,['PUBCHEM.COMPOUND:23670461'],,missing_drug
['CHEBI:16467'],UMLS:C0271569,1,[],UMLS:C0271569,missing_disease
['CHEBI:16469'],UMLS:C0151950,0,[],UMLS:C0151950,missing_disease
['CHEBI:16469'],UMLS:C0157647,1,[],UMLS:C0157647,missing_disease
['CHEBI:16469'],UMLS:C1306878,1,[],UMLS:C1306878,missing_disease
['CHEBI:16469'],UMLS:C3671918,1,[],UMLS:C3671918,missing_disease
['CHEBI:16469'],UMLS:C4748094,1,[],UMLS:C4748094,missing_disease
['CHEBI:16469'],UMLS:C5442256,1,[],UMLS:C5442256,missing_disease
"['CHEBI:16469', 'CHEBI:50742']",UMLS:C0747771,1,[],UMLS:C0747771,missing_disease
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",CHEBI:41922,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0001681,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0002625,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0002910,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0025343,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",HP:0040298,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0000755,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0002304,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0004743,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005098,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005154,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005279,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005386,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0005399,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0006716,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0007254,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0008560,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0011962,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",MONDO:0019142,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0854381,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0855239,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C0877371,0,['UNII:2W8I1S6T5L'],,missing_drug
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C1277190,0,['UNII:2W8I1S6T5L'],UMLS:C1277190,missing_drug+missing_disease
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C1277614,0,['UNII:2W8I1S6T5L'],UMLS:C1277614,missing_drug+missing_disease
"['CHEBI:16469', 'UNII:2W8I1S6T5L']",UMLS:C3805038,0,['UNII:2W8I1S6T5L'],UMLS:C3805038,missing_drug+missing_disease
['CHEBI:16480'],UMLS:C3805211,1,[],UMLS:C3805211,missing_disease
['CHEBI:16684'],UMLS:C2363890,0,[],UMLS:C2363890,missing_disease
"['CHEBI:16714', 'CHEBI:5551']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:16714', 'CHEBI:8461']",UMLS:C0749874,1,[],UMLS:C0749874,missing_disease
"['CHEBI:16714', 'DRUGBANK:DB13194']",HP:0001410,0,['DRUGBANK:DB13194'],,missing_drug
"['CHEBI:16714', 'DRUGBANK:DB13194']",HP:0012450,0,['DRUGBANK:DB13194'],,missing_drug
"['CHEBI:16714', 'DRUGBANK:DB13194']",HP:0012735,1,['DRUGBANK:DB13194'],,missing_drug
"['CHEBI:16714', 'DRUGBANK:DB13194']",MONDO:0021113,0,['DRUGBANK:DB13194'],,missing_drug
"['CHEBI:16714', 'DRUGBANK:DB13194']",UMLS:C1623040,0,['DRUGBANK:DB13194'],,missing_drug
"['CHEBI:16714', 'DRUGBANK:DB13194']",UMLS:C3203681,0,['DRUGBANK:DB13194'],UMLS:C3203681,missing_drug+missing_disease
['CHEBI:167450'],UMLS:C2921627,1,[],UMLS:C2921627,missing_disease
['CHEBI:16755'],UMLS:C0151272,1,[],UMLS:C0151272,missing_disease
['CHEBI:16755'],UMLS:C0521614,0,[],UMLS:C0521614,missing_disease
['CHEBI:168396'],UMLS:C0815080,1,[],UMLS:C0815080,missing_disease
['CHEBI:16899'],UMLS:C1868885,0,[],UMLS:C1868885,missing_disease
['CHEBI:16899'],UMLS:C1998297,0,[],UMLS:C1998297,missing_disease
['CHEBI:16899'],UMLS:C5394538,1,[],UMLS:C5394538,missing_disease
['CHEBI:16914'],UMLS:C0406446,1,[],UMLS:C0406446,missing_disease
['CHEBI:16914'],UMLS:C0442729,1,[],UMLS:C0442729,missing_disease
['CHEBI:16914'],UMLS:C1401611,1,[],UMLS:C1401611,missing_disease
['CHEBI:16914'],UMLS:C3841385,1,[],UMLS:C3841385,missing_disease
"['CHEBI:16914', 'CHEBI:2500']",UMLS:C0543612,1,[],UMLS:C0543612,missing_disease
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:16914', 'CHEBI:34764']",UMLS:C5441647,1,[],UMLS:C5441647,missing_disease
"['CHEBI:16914', 'CHEBI:42638', 'DRUGBANK:DB11538']",HP:0012531,1,['DRUGBANK:DB11538'],,missing_drug
"['CHEBI:16914', 'CHEBI:42638', 'DRUGBANK:DB11538']",NCIT:C3137,1,['DRUGBANK:DB11538'],,missing_drug
"['CHEBI:16914', 'CHEBI:46345']",UMLS:C0853833,1,[],UMLS:C0853833,missing_disease
"['CHEBI:16914', 'CHEBI:46859', 'CHEBI:78320']",UMLS:C0010046,1,[],UMLS:C0010046,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0010046,1,[],UMLS:C0010046,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0263631,1,[],UMLS:C0263631,missing_disease
"['CHEBI:16914', 'CHEBI:78320']",UMLS:C0457978,1,[],UMLS:C0457978,missing_disease
"['CHEBI:16914', 'CHEBI:9667']",UMLS:C0263361,1,[],UMLS:C0263361,missing_disease
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0000155,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",HP:0002027,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",MONDO:0002508,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",NCIT:C78325,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C0235324,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C0240382,1,['DRUGBANK:DB10651'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB10651']",UMLS:C1112611,1,['DRUGBANK:DB10651'],UMLS:C1112611,missing_drug+missing_disease
"['CHEBI:16914', 'DRUGBANK:DB13195']",HP:0003418,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",HP:0003419,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",MONDO:0002800,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",MONDO:0006960,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",MONDO:0008600,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",MONDO:0008638,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",NCIT:C50579,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",UMLS:C0009938,1,['DRUGBANK:DB13195'],,missing_drug
"['CHEBI:16914', 'DRUGBANK:DB13195']",UMLS:C0543612,1,['DRUGBANK:DB13195'],UMLS:C0543612,missing_drug+missing_disease
"['CHEBI:16914', 'UNII:RUU8G67GQM']",UMLS:C3662826,1,[],UMLS:C3662826,missing_disease
['CHEBI:16962'],UMLS:C0149896,1,[],UMLS:C0149896,missing_disease
['CHEBI:16962'],UMLS:C0271818,1,[],UMLS:C0271818,missing_disease
['CHEBI:16962'],UMLS:C0877221,1,[],UMLS:C0877221,missing_disease
['CHEBI:16962'],UMLS:C0947757,1,[],UMLS:C0947757,missing_disease
['CHEBI:16962'],UMLS:C1290158,1,[],UMLS:C1290158,missing_disease
['CHEBI:16962'],UMLS:C5441648,1,[],UMLS:C5441648,missing_disease
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27300', 'CHEBI:27470', 'CHEBI:28869', 'CHEBI:31607', 'DRUGBANK:DB11128', 'UNII:2URQ2N32W3']",UMLS:C0271930,1,[],UMLS:C0271930,missing_disease
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27306']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:17015', 'CHEBI:17154', 'CHEBI:18385', 'CHEBI:27306', 'UNII:UM5219H89V']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C0264802,1,[],UMLS:C0264802,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C0855232,1,[],UMLS:C0855232,missing_disease
"['CHEBI:17015', 'CHEBI:18385']",UMLS:C1096296,1,[],UMLS:C1096296,missing_disease
"['CHEBI:17015', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
['CHEBI:17026'],UMLS:C5848632,1,[],UMLS:C5848632,missing_disease
['CHEBI:17051'],UMLS:C4013711,1,[],UMLS:C4013711,missing_disease
['CHEBI:17076'],UMLS:C0947890,1,[],UMLS:C0947890,missing_disease
['CHEBI:17076'],UMLS:C0947921,1,[],UMLS:C0947921,missing_disease
['CHEBI:17076'],UMLS:C5543174,1,[],UMLS:C5543174,missing_disease
"['CHEBI:17076', 'CHEBI:17698']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385']",UMLS:C0852222,1,[],UMLS:C0852222,missing_disease
"['CHEBI:17154', 'CHEBI:17621', 'CHEBI:18385', 'CHEBI:18405']",UMLS:C1142144,1,[],UMLS:C1142144,missing_disease
"['CHEBI:17154', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
['CHEBI:17234'],UMLS:C0858734,1,[],UMLS:C0858734,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32145', 'CHEBI:32588', 'CHEBI:3312', 'CHEBI:6650']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C0860006,1,[],UMLS:C0860006,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:3312']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",UMLS:C0855232,1,[],UMLS:C0855232,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:32954', 'CHEBI:33198']",UMLS:C4509972,1,[],UMLS:C4509972,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:26710', 'CHEBI:32588', 'CHEBI:3312']",UMLS:C1112600,1,[],UMLS:C1112600,missing_disease
"['CHEBI:17234', 'CHEBI:25107', 'CHEBI:32588', 'CHEBI:34683', 'CHEBI:63036', 'CHEBI:78320']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C0851480,1,[],UMLS:C0851480,missing_disease
"['CHEBI:17234', 'CHEBI:26216', 'CHEBI:26710']",UMLS:C1321013,1,[],UMLS:C1321013,missing_disease
"['CHEBI:17234', 'CHEBI:26710']",UMLS:C0420433,1,[],UMLS:C0420433,missing_disease
"['CHEBI:17234', 'CHEBI:26710', 'CHEBI:31206', 'CHEBI:32588']",UMLS:C4509972,1,[],UMLS:C4509972,missing_disease
"['CHEBI:17234', 'CHEBI:32588']",UMLS:C0947897,1,[],UMLS:C0947897,missing_disease
"['CHEBI:17234', 'CHEBI:34674']",UMLS:C0455611,1,[],UMLS:C0455611,missing_disease
"['CHEBI:17246', 'CHEBI:28674', 'CHEBI:53248']",UMLS:C0234655,1,[],UMLS:C0234655,missing_disease
['CHEBI:17252'],UMLS:C1868885,0,[],UMLS:C1868885,missing_disease
"['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90926']",UMLS:C0877599,1,[],UMLS:C0877599,missing_disease
['CHEBI:172944'],UMLS:C0458074,0,[],UMLS:C0458074,missing_disease
['CHEBI:17303'],UMLS:C0274892,0,[],UMLS:C0274892,missing_disease
"['CHEBI:17303', 'CHEBI:7465']",UniProtKB:A0A8D0SEZ5,1,[],UniProtKB:A0A8D0SEZ5,missing_disease
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",HP:0012735,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",UBERON:0016552,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17303', 'DRUGBANK:DB10675', 'UNII:61ZBX54883', 'UNII:DL6OZ476V3']",UMLS:C0235234,1,"['DRUGBANK:DB10675', 'UNII:61ZBX54883']",,missing_drug
"['CHEBI:17309', 'CHEBI:5195', 'UNII:24H4NWX5CO']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:17309', 'CHEBI:5195', 'UNII:24H4NWX5CO']",UMLS:C1313963,1,[],UMLS:C1313963,missing_disease
"['CHEBI:17309', 'CHEBI:7507', 'UNII:24H4NWX5CO']",UMLS:C0849784,1,[],UMLS:C0849784,missing_disease
"['CHEBI:17309', 'CHEBI:7507', 'UNII:24H4NWX5CO']",UMLS:C0851981,1,[],UMLS:C0851981,missing_disease
"['CHEBI:17309', 'CHEBI:7507', 'UNII:24H4NWX5CO']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
"['CHEBI:17309', 'UNII:24H4NWX5CO']",UMLS:C0947873,1,[],UMLS:C0947873,missing_disease
['CHEBI:17347'],UMLS:C0432476,1,[],UMLS:C0432476,missing_disease
['CHEBI:17347'],UMLS:C1963961,1,[],UMLS:C1963961,missing_disease
['CHEBI:17347'],UMLS:C3714660,1,[],UMLS:C3714660,missing_disease
['CHEBI:17439'],UMLS:C0238427,1,[],UMLS:C0238427,missing_disease
['CHEBI:17439'],UMLS:C1400847,1,[],UMLS:C1400847,missing_disease
"['CHEBI:17439', 'CHEBI:18385', 'CHEBI:27306', 'CHEBI:46195']",UMLS:C0852402,1,[],UMLS:C0852402,missing_disease
"['CHEBI:17439', 'CHEBI:28659']",UMLS:C0573813,0,[],UMLS:C0573813,missing_disease
"['CHEBI:17439', 'UNII:808T94CEU6']",UMLS:C0009940,1,['UNII:808T94CEU6'],UMLS:C0009940,missing_drug+missing_disease
['CHEBI:17544'],UMLS:C0161544,1,[],UMLS:C0161544,missing_disease
['CHEBI:17544'],UMLS:C0161680,1,[],UMLS:C0161680,missing_disease
['CHEBI:17544'],UMLS:C0268785,1,[],UMLS:C0268785,missing_disease
['CHEBI:17544'],UMLS:C0810250,1,[],UMLS:C0810250,missing_disease
['CHEBI:17544'],UMLS:C3665853,0,[],UMLS:C3665853,missing_disease
['CHEBI:17549'],UMLS:C1274598,1,[],UMLS:C1274598,missing_disease
"['CHEBI:175901', 'CHEBI:27899', 'UMLS:C2346820']",MONDO:0005221,1,['UMLS:C2346820'],,missing_drug
"['CHEBI:175901', 'CHEBI:27899', 'UMLS:C2346820']",UMLS:C4725799,1,['UMLS:C2346820'],,missing_drug
"['CHEBI:175901', 'CHEBI:27899', 'UMLS:C3641122']",MONDO:0003060,1,['UMLS:C3641122'],,missing_drug
"['CHEBI:175901', 'CHEBI:27899', 'UMLS:C4329337']",MONDO:0015459,1,['UMLS:C4329337'],,missing_drug
"['CHEBI:175901', 'CHEBI:31355', 'UMLS:C0796392']",UMLS:C0861873,1,[],UMLS:C0861873,missing_disease
['CHEBI:17594'],UMLS:C0494870,1,[],UMLS:C0494870,missing_disease
['CHEBI:17606'],UMLS:C0037158,1,[],UMLS:C0037158,missing_disease
['CHEBI:17606'],UMLS:C0149959,0,[],UMLS:C0149959,missing_disease
"['CHEBI:17606', 'CHEBI:17824']",UMLS:C0851439,1,[],UMLS:C0851439,missing_disease
['CHEBI:17650'],UMLS:C0149896,1,[],UMLS:C0149896,missing_disease
['CHEBI:17650'],UMLS:C0242131,1,[],UMLS:C0242131,missing_disease
['CHEBI:17650'],UMLS:C0271818,1,[],UMLS:C0271818,missing_disease
['CHEBI:17650'],UMLS:C0877221,1,[],UMLS:C0877221,missing_disease
['CHEBI:17650'],UMLS:C0947757,1,[],UMLS:C0947757,missing_disease
['CHEBI:17650'],UMLS:C1290158,1,[],UMLS:C1290158,missing_disease
['CHEBI:17650'],UMLS:C2919828,0,[],UMLS:C2919828,missing_disease
['CHEBI:17650'],UMLS:C5441648,1,[],UMLS:C5441648,missing_disease
"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",UMLS:C4285790,1,[],UMLS:C4285790,missing_disease
