primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label
['DRUGBANK:DB00443'],"['DRUGBANK:DB01111', 'DRUGBANK:DB01301', 'DRUGBANK:DB00446']",MONDO:0003085,['CHEBI:3077'],['Betamethasone'],"['UMLS:C0009315', 'CHEBI:63334', 'CHEBI:17698']","['colistimethate', 'Rolitetracycline', 'Chloramphenicol']"
['DRUGBANK:DB13844'],['DRUGBANK:DB00475'],MONDO:0019610,['CHEBI:95178'],['Pipenzolate'],['CHEBI:3611'],['Chlordiazepoxide']
['DRUGBANK:DB08904'],['DRUGBANK:DB00563'],MONDO:0011849,['UMLS:C1172157'],['CDP870'],['CHEBI:44185'],['Methotrexate']
['DRUGBANK:DB00005'],['DRUGBANK:DB00563'],MONDO:0011849,['UMLS:C0717758'],['etanercept'],['CHEBI:44185'],['Methotrexate']
['DRUGBANK:DB14631'],['DRUGBANK:DB00994'],UMLS:C4551678,['CHEBI:8378'],['Prednisolone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB00443'],"['DRUGBANK:DB06764', 'DRUGBANK:DB13673']",UMLS:C4551678,['CHEBI:3077'],['Betamethasone'],"['CHEBI:28674', 'CHEBI:28098']","['Tetryzoline', 'Bekanamycin']"
['DRUGBANK:DB00443'],['DRUGBANK:DB00798'],UMLS:C4551678,['CHEBI:3077'],['Betamethasone'],['PUBCHEM.COMPOUND:3467'],['gentamicin']
['DRUGBANK:DB00162'],['DRUGBANK:DB14002'],MONDO:0002467,['CHEBI:12777'],['Vitamin A'],['CHEBI:18145'],['Vitamin E']
['DRUGBANK:DB00936'],['DRUGBANK:DB00394'],UMLS:C0406326,['CHEBI:16914'],['Salicylic acid'],['CHEBI:3001'],['beclomethasone']
['DRUGBANK:DB09019'],['DRUGBANK:DB01001'],HP:0031247,['CHEBI:77032'],['Bromhexine'],['CHEBI:2549'],['Albuterol']
['DRUGBANK:DB01131'],['DRUGBANK:DB01117'],MONDO:0005920,['CHEBI:8455'],['Proguanil'],['CHEBI:575568'],['Atovaquone']
['DRUGBANK:DB06819'],['DRUGBANK:DB08834'],MONDO:0004976,['CHEBI:41500'],['Phenylbutyrates'],['UMLS:C0075857'],['taurursodiol']
['DRUGBANK:DB01114'],['DRUGBANK:DB00620'],MONDO:0005277,['CHEBI:52010'],['chlorphenamine'],['CHEBI:9667'],['Triamcinolone']
['DRUGBANK:DB06764'],['DRUGBANK:DB00324'],UMLS:C4551678,['CHEBI:28674'],['Tetryzoline'],['CHEBI:31625'],['Fluorometholone']
['DRUGBANK:DB13155'],"['DRUGBANK:DB00741', 'DRUGBANK:DB00452', 'DRUGBANK:DB00527']",MONDO:0004872,['CHEBI:4853'],['Esculin'],"['CHEBI:17650', 'CHEBI:7507', 'CHEBI:247956']","['Hydrocortisone', 'Framycetin', 'Cinchocaine']"
['DRUGBANK:DB00684'],['DRUGBANK:DB01234'],UMLS:C4551678,['CHEBI:28864'],['Tobramycin'],['CHEBI:41879'],['Dexamethasone']
['DRUGBANK:DB00684'],['DRUGBANK:DB00586'],UMLS:C4551678,['CHEBI:28864'],['Tobramycin'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB13503'],['DRUGBANK:DB04209'],MONDO:0006723,['UMLS:C0041499'],['tyrothricin'],['CHEBI:41872'],['Dequalinium']
['DRUGBANK:DB01114'],"['DRUGBANK:DB00201', 'DRUGBANK:DB00316']",MONDO:0005324,['CHEBI:52010'],['chlorphenamine'],"['CHEBI:27732', 'CHEBI:46195']","['Caffeine', 'Acetaminophen']"
['DRUGBANK:DB01075'],"['DRUGBANK:DB00852', 'DRUGBANK:DB00316']",MONDO:0005324,['CHEBI:4636'],['Diphenhydramine'],"['CHEBI:51209', 'CHEBI:46195']","['Pseudoephedrine', 'Acetaminophen']"
['DRUGBANK:DB01597'],['DRUGBANK:DB01598'],UMLS:C1112209,['CHEBI:3697'],['Cilastatin'],['CHEBI:190509'],['Imipenem']
['DRUGBANK:DB01114'],['DRUGBANK:DB13800'],MONDO:0005324,['CHEBI:52010'],['chlorphenamine'],['CHEBI:81717'],['Calcium levulinate']
['DRUGBANK:DB02513'],"['DRUGBANK:DB09543', 'DRUGBANK:DB01744', 'DRUGBANK:DB00825']",UMLS:C0009938,['CHEBI:27607'],['Thymol'],"['CHEBI:31832', 'CHEBI:36773', 'CHEBI:25187']","['Methyl salicylate', 'camphor', 'Menthol']"
['DRUGBANK:DB06764'],['DRUGBANK:DB00324'],MONDO:0004768,['CHEBI:28674'],['Tetryzoline'],['CHEBI:31625'],['Fluorometholone']
['DRUGBANK:DB00762'],"['DRUGBANK:DB00544', 'DRUGBANK:DB00650']",UMLS:C4721579,['CHEBI:80630'],['Irinotecan'],"['CHEBI:46345', 'CHEBI:15640']","['Fluorouracil', 'Leucovorin']"
['DRUGBANK:DB00388'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00316']",MONDO:0005709,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:52010', 'CHEBI:46195']","['chlorphenamine', 'Acetaminophen']"
['DRUGBANK:DB09526'],"['DRUGBANK:DB00755', 'DRUGBANK:DB00591']",MONDO:0000736,['CHEBI:17594'],['Hydroquinone'],"['CHEBI:15367', 'CHEBI:31623']","['Tretinoin', 'Fluocinolone acetonide']"
['DRUGBANK:DB00316'],['DRUGBANK:DB01114'],MONDO:0005709,['CHEBI:46195'],['Acetaminophen'],['CHEBI:52010'],['chlorphenamine']
['DRUGBANK:DB00762'],"['DRUGBANK:DB00650', 'DRUGBANK:DB00544', 'DRUGBANK:DB00526']",UMLS:C0861727,['CHEBI:80630'],['Irinotecan'],"['CHEBI:15640', 'CHEBI:46345', 'CHEBI:31941']","['Leucovorin', 'Fluorouracil', 'Oxaliplatin']"
['DRUGBANK:DB01001'],['DRUGBANK:DB00874'],MONDO:0850282,['CHEBI:2549'],['Albuterol'],['CHEBI:5551'],['Guaifenesin']
['DRUGBANK:DB01409'],['DRUGBANK:DB00983'],MONDO:0001358,['PUBCHEM.COMPOUND:11431811'],['Tiotropium Bromide Monohydrate'],['CHEBI:5147'],['Formoterol']
['DRUGBANK:DB09048'],['DRUGBANK:DB00377'],EFO:0006911,['CHEBI:85155'],['Netupitant'],['CHEBI:85161'],['Palonosetron']
['DRUGBANK:DB00663'],['DRUGBANK:DB00994'],UMLS:C0263233,['CHEBI:34764'],['Flumethasone'],['CHEBI:7507'],['Framycetin']
['DRUGBANK:DB11582'],['DRUGBANK:DB00586'],UMLS:C0740418,['CHEBI:94557'],['Thiocolchicoside'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB01357'],['DRUGBANK:DB00717'],MONDO:0005133,['CHEBI:6784'],['Mestranol'],['CHEBI:7627'],['Norethisterone']
['DRUGBANK:DB01409'],"['DRUGBANK:DB00588', 'DRUGBANK:DB00938']",MONDO:0001358,['PUBCHEM.COMPOUND:11431811'],['Tiotropium Bromide Monohydrate'],"['CHEBI:5134', 'CHEBI:64064']","['Fluticasone', 'Salmeterol']"
['DRUGBANK:DB00199'],['DRUGBANK:DB14487'],MONDO:0011438,['CHEBI:42355'],['Erythromycin'],['CHEBI:62984'],['Zinc acetate']
['DRUGBANK:DB09449'],"['DRUGBANK:DB00761', 'DRUGBANK:DB09407', 'DRUGBANK:DB09341', 'DRUGBANK:DB09413', 'DRUGBANK:DB04398']",MONDO:0006022,['CHEBI:34683'],['CID 58592228'],"['CHEBI:32588', 'CHEBI:25107', 'CHEBI:17234', 'CHEBI:63036', 'CHEBI:78320']","['Potassium chloride', 'magnesium atom', 'D-glucose', 'CID 24506', 'Lactic acid']"
['DRUGBANK:DB00332'],['DRUGBANK:DB01288'],MONDO:0850283,['PUBCHEM.COMPOUND:657309'],['Ipratropium'],['CHEBI:149226'],['Fenoterol']
['DRUGBANK:DB11288'],"['DRUGBANK:DB09543', 'DRUGBANK:DB02513', 'DRUGBANK:DB00825', 'DRUGBANK:DB01744']",UMLS:C0080194,['CHEBI:28093'],['Borneol'],"['CHEBI:31832', 'CHEBI:27607', 'CHEBI:25187', 'CHEBI:36773']","['Methyl salicylate', 'Thymol', 'Menthol', 'camphor']"
['DRUGBANK:DB00257'],['DRUGBANK:DB00741'],MONDO:0001405,['CHEBI:3764'],['Clotrimazole'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB15536'],"['DRUGBANK:DB14533', 'DRUGBANK:DB14496', 'DRUGBANK:DB09129', 'DRUGBANK:DB06715', 'DRUGBANK:DB09325', 'DRUGBANK:DB11127', 'DRUGBANK:DB06757', 'DRUGBANK:DB09131']",UMLS:C0342924,['CHEBI:30808'],['Ferric chloride'],"['UNII:86Q357L16B', 'CHEBI:75215', 'UNII:Z310X5O5RP', 'CHEBI:8346', 'CHEBI:28741', 'CHEBI:27568', 'CHEBI:29035', 'CHEBI:49553']","['Zinc chloride', 'CID 4384450', 'Chromic chloride', 'Potassium Iodide', 'Sodium fluoride', 'Selenium', 'manganese(2+)', 'Cupric Chloride']"
['DRUGBANK:DB06043'],['DRUGBANK:DB00997'],MONDO:0018078,['UMLS:C2698152'],['olaratumab'],['CHEBI:28748'],['Doxorubicin']
['DRUGBANK:DB01598'],['DRUGBANK:DB01597'],MONDO:0100338,['CHEBI:190509'],['Imipenem'],['CHEBI:3697'],['Cilastatin']
['DRUGBANK:DB00438'],['DRUGBANK:DB09460'],MONDO:0100338,['CHEBI:3508'],['Ceftazidime'],['CHEBI:29377'],['CID 516885']
['DRUGBANK:DB11058'],['DRUGBANK:DB09321'],UMLS:C0043345,['DRUGBANK:DB11058'],['Petrolatum'],['CHEBI:36560'],['Zinc oxide']
['DRUGBANK:DB00945'],"['DRUGBANK:DB06723', 'DRUGBANK:DB09104']",MONDO:0005554,['CHEBI:15365'],['Aspirin'],"['CHEBI:33130', 'CHEBI:6637']","['algeldrate', 'Nemalite']"
['DRUGBANK:DB00158'],['DRUGBANK:DB13257'],MONDO:0001357,['CHEBI:27470'],['Folic acid'],['CHEBI:75832'],['ferrous sulfate']
['DRUGBANK:DB13503'],['DRUGBANK:DB06711'],UMLS:C1699100,['UMLS:C0041499'],['tyrothricin'],['CHEBI:93363'],['Naphazoline']
['DRUGBANK:DB00712'],['DRUGBANK:DB11582'],UMLS:C0423673,['CHEBI:5130'],['Flurbiprofen'],['CHEBI:94557'],['Thiocolchicoside']
['DRUGBANK:DB00316'],"['DRUGBANK:DB08797', 'DRUGBANK:DB01114']",MONDO:0005812,['CHEBI:46195'],['Acetaminophen'],"['CHEBI:32114', 'CHEBI:52010']","['Salicylamide', 'chlorphenamine']"
['DRUGBANK:DB00341'],"['DRUGBANK:DB00316', 'DRUGBANK:DB00388']",MONDO:0005812,['CHEBI:3561'],['Cetirizine'],"['CHEBI:46195', 'CHEBI:8093']","['Acetaminophen', 'Phenylephrine']"
['DRUGBANK:DB00999'],['DRUGBANK:DB01029'],MONDO:0005468,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:5959'],['Irbesartan']
['DRUGBANK:DB00584'],['DRUGBANK:DB01054'],MONDO:0005468,['CHEBI:4784'],['Enalapril'],['CHEBI:7582'],['Nitrendipine']
['DRUGBANK:DB01023'],['DRUGBANK:DB00178'],UniProtKB:A0A8D1N440,['CHEBI:585948'],['Felodipine'],['CHEBI:8774'],['Ramipril']
['DRUGBANK:DB15763'],['DRUGBANK:DB00158'],UMLS:C1623040,['UNII:UM5219H89V'],['teferrol'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB00966'],['DRUGBANK:DB00381'],MONDO:0005468,['CHEBI:9434'],['Telmisartan'],['CHEBI:2668'],['Amlodipine']
['DRUGBANK:DB00994'],['DRUGBANK:DB00663'],UMLS:C1720798,['CHEBI:7507'],['Framycetin'],['CHEBI:34764'],['Flumethasone']
['DRUGBANK:DB06724'],"['DRUGBANK:DB00169', 'DRUGBANK:DB13365']",HP:0000938,['CHEBI:3311'],['Calcium carbonate'],"['CHEBI:27300', 'UNII:472LWJ3Y9N']","['Ergocalciferol', 'Calcium lactate gluconate']"
['DRUGBANK:DB10992'],"['DRUGBANK:DB10788', 'DRUGBANK:DB10797', 'DRUGBANK:DB10584', 'DRUGBANK:DB10796', 'DRUGBANK:DB10583', 'DRUGBANK:DB10991', 'DRUGBANK:DB10795']",MONDO:0005077,['UMLS:C2725004'],['pertactin'],"['UMLS:C2725003', 'DRUGBANK:DB10797', 'DRUGBANK:DB09877', 'DRUGBANK:DB10796', 'UMLS:C0305062', 'UMLS:C2725005', 'DRUGBANK:DB10795']","['Bordetella pertussis filamentous hemagglutinin vaccine, inactivated', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'Bordetella pertussis toxoid vaccine, inactivated', 'Poliovirus type 1 antigen (formaldehyde inactivated)']"
['DRUGBANK:DB15898'],"['DRUGBANK:DB15899', 'DRUGBANK:DB15900']",MONDO:0005737,['UNII:FJZ07Q63VY'],['Atoltivimab'],"['UNII:KOP95331M4', 'UMLS:C5417454']","['Maftivimab', 'odesivimab']"
['DRUGBANK:DB01592'],['DRUGBANK:DB00893'],UMLS:C0240066,['CHEBI:18248'],['Iron'],['CHEBI:18248'],['Iron']
['DRUGBANK:DB04861'],['DRUGBANK:DB00177'],MONDO:0005044,['CHEBI:64019'],['Nebivolol'],['CHEBI:9927'],['Valsartan']
['DRUGBANK:DB10992'],"['DRUGBANK:DB10991', 'DRUGBANK:DB10584', 'DRUGBANK:DB10788', 'DRUGBANK:DB10583']",MONDO:0005077,['UMLS:C2725004'],['pertactin'],"['UMLS:C2725005', 'DRUGBANK:DB09877', 'UMLS:C2725003', 'UMLS:C0305062']","['Bordetella pertussis toxoid vaccine, inactivated', 'Corynebacterium diphtheriae', 'Bordetella pertussis filamentous hemagglutinin vaccine, inactivated', 'Tetanus Toxoid']"
['DRUGBANK:DB13524'],"['DRUGBANK:DB00241', 'DRUGBANK:DB00201']",UMLS:C0852402,['CHEBI:135538'],['Propyphenazone'],"['CHEBI:102524', 'CHEBI:27732']","['Butalbital', 'Caffeine']"
['DRUGBANK:DB14006'],['DRUGBANK:DB00201'],UMLS:C0852402,['CHEBI:15354'],['Choline'],['CHEBI:27732'],['Caffeine']
['DRUGBANK:DB02513'],"['DRUGBANK:DB01744', 'DRUGBANK:DB00825', 'DRUGBANK:DB09543']",UMLS:C0038045,['CHEBI:27607'],['Thymol'],"['CHEBI:36773', 'CHEBI:25187', 'CHEBI:31832']","['camphor', 'Menthol', 'Methyl salicylate']"
['DRUGBANK:DB00825'],"['DRUGBANK:DB09086', 'DRUGBANK:DB09543']",UMLS:C0038045,['CHEBI:25187'],['Menthol'],"['CHEBI:4917', 'CHEBI:31832']","['Eugenol', 'Methyl salicylate']"
['DRUGBANK:DB00999'],['DRUGBANK:DB00876'],MONDO:0005044,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:4814'],['Eprosartan']
['DRUGBANK:DB00999'],['DRUGBANK:DB00678'],MONDO:0005044,['CHEBI:5778'],['Hydrochlorothiazide'],['CHEBI:6541'],['Losartan']
['DRUGBANK:DB00874'],"['DRUGBANK:DB01364', 'DRUGBANK:DB01114', 'DRUGBANK:DB00316']",UMLS:C0852402,['CHEBI:5551'],['Guaifenesin'],"['CHEBI:15407', 'CHEBI:52010', 'CHEBI:46195']","['Ephedrine', 'chlorphenamine', 'Acetaminophen']"
['DRUGBANK:DB06724'],['DRUGBANK:DB13365'],MONDO:0100471,['CHEBI:3311'],['Calcium carbonate'],['UNII:472LWJ3Y9N'],['Calcium lactate gluconate']
['DRUGBANK:DB13754'],['DRUGBANK:DB00316'],HP:0002487,['CHEBI:134916'],['Mephenoxalone'],['CHEBI:46195'],['Acetaminophen']
['DRUGBANK:DB11582'],['DRUGBANK:DB00586'],HP:0002487,['CHEBI:94557'],['Thiocolchicoside'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB11582'],['DRUGBANK:DB00586'],HP:0002487,['CHEBI:94557'],['Thiocolchicoside'],['CHEBI:47381'],['Diclofenac']
['DRUGBANK:DB13518'],['DRUGBANK:DB11098'],MONDO:0007186,['CHEBI:17548'],['Alginic acid'],['CHEBI:81862'],['CID 21185546']
['DRUGBANK:DB01173'],['DRUGBANK:DB00784'],HP:0002487,['CHEBI:7789'],['Orphenadrine'],['CHEBI:6717'],['Mefenamic acid']
['DRUGBANK:DB14156'],"['DRUGBANK:DB00825', 'DRUGBANK:DB11324', 'DRUGBANK:DB11323']",HP:0003419,['CHEBI:36773'],['camphor'],"['CHEBI:25187', 'CHEBI:46936', 'CHEBI:86541']","['Menthol', 'Nonivamide', 'Glycol salicylate']"
['DRUGBANK:DB00736'],"['DRUGBANK:DB01060', 'DRUGBANK:DB01211']",MONDO:0005113,['CHEBI:50275'],['Esomeprazole'],"['CHEBI:2676', 'CHEBI:3732']","['Amoxicillin', 'Clarithromycin']"
['DRUGBANK:DB00448'],['DRUGBANK:DB01060'],MONDO:0005113,['CHEBI:6375'],['Lansoprazole'],['CHEBI:2676'],['Amoxicillin']
['DRUGBANK:DB09153'],"['DRUGBANK:DB13996', 'DRUGBANK:DB14498', 'DRUGBANK:DB09341', 'DRUGBANK:DB09409']",MONDO:0024306,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:62964', 'CHEBI:32029', 'CHEBI:17234', 'CHEBI:62964']","['CID 517043', 'Potassium acetate', 'D-glucose', 'CID 517043']"
['DRUGBANK:DB00443'],['DRUGBANK:DB00634'],HP:0100534,['CHEBI:3077'],['Betamethasone'],['CHEBI:63845'],['Sulfacetamide']
['DRUGBANK:DB00165'],"['DRUGBANK:DB03247', 'DRUGBANK:DB09125', 'DRUGBANK:DB09154', 'DRUGBANK:DB01987']",MONDO:0024306,['CHEBI:27306'],['vitamin B6'],"['CHEBI:17621', 'CHEBI:64733', 'CHEBI:30769', 'CHEBI:18385']","['FMN', 'Potassium citrate', 'Citric acid', 'Thiamine']"
['DRUGBANK:DB00338'],"['DRUGBANK:DB01060', 'DRUGBANK:DB01211']",MONDO:0005113,['CHEBI:77260'],['Omeprazole'],"['CHEBI:2676', 'CHEBI:3732']","['Amoxicillin', 'Clarithromycin']"
['DRUGBANK:DB15785'],['DRUGBANK:DB00936'],HP:0003419,['CHEBI:135096'],['Myrtecaine'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB11967'],['DRUGBANK:DB11718'],MONDO:0005012,['CHEBI:145371'],['Binimetinib'],['UNII:8L7891MRB6'],['Encorafenib']
['DRUGBANK:DB05239'],['DRUGBANK:DB08881'],MONDO:0005012,['CHEBI:90851'],['Cobimetinib'],['CHEBI:63637'],['Vemurafenib']
['DRUGBANK:DB15889'],['DRUGBANK:DB15860'],MONDO:0002203,['DRUGBANK:DB15889'],['Senna leaf'],['DRUGBANK:DB15860'],['Cassia fistula fruit']
['DRUGBANK:DB14033'],['DRUGBANK:DB00205'],MONDO:0005989,['CHEBI:102484'],['Sulfisoxazole'],['CHEBI:8673'],['Pyrimethamine']
['DRUGBANK:DB06674'],['DRUGBANK:DB00563'],MONDO:0008383,['UMLS:C2353893'],['golimumab'],['CHEBI:44185'],['Methotrexate']
['DRUGBANK:DB00544'],"['DRUGBANK:DB00936', 'DRUGBANK:DB01093']",MONDO:0001209,['CHEBI:46345'],['Fluorouracil'],"['CHEBI:16914', 'CHEBI:28262']","['Salicylic acid', 'Dimethyl sulfoxide']"
['DRUGBANK:DB06186'],['DRUGBANK:DB09035'],UMLS:C0278987,['UMLS:C1367202'],['ipilimumab'],['UMLS:C2346820'],['MDX-1106']
['DRUGBANK:DB16216'],['DRUGBANK:DB16695'],UMLS:C0278987,['UNII:4A2Y23XK11'],['Lazertinib'],['UNII:0JSR7Z0NB6'],['Amivantamab']
['DRUGBANK:DB01015'],['DRUGBANK:DB00440'],MONDO:0019345,['CHEBI:9332'],['Sulfamethoxazole'],['CHEBI:45924'],['Trimethoprim']
['DRUGBANK:DB14006'],"['DRUGBANK:DB00388', 'DRUGBANK:DB00874']",HP:0001742,['CHEBI:15354'],['Choline'],"['CHEBI:8093', 'CHEBI:5551']","['Phenylephrine', 'Guaifenesin']"
['DRUGBANK:DB01060'],['DRUGBANK:DB00766'],MONDO:0000750,['CHEBI:2676'],['Amoxicillin'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB09543'],"['DRUGBANK:DB00825', 'DRUGBANK:DB11114', 'DRUGBANK:DB01744']",UMLS:C0751371,['CHEBI:31832'],['Methyl salicylate'],"['CHEBI:25187', 'UNII:2R04ONI662', 'CHEBI:36773']","['Menthol', 'Eucalyptus oil', 'camphor']"
['DRUGBANK:DB00503'],"['DRUGBANK:DB09297', 'DRUGBANK:DB09296', 'DRUGBANK:DB09183']",UMLS:C4049394,['CHEBI:45409'],['Ritonavir'],"['UNII:OU2YM37K86', 'CHEBI:85183', 'CHEBI:85182']","['Paritaprevir', 'Ombitasvir', 'Dasabuvir']"
['DRUGBANK:DB00165'],['DRUGBANK:DB00115'],HP:0100503,['CHEBI:27306'],['vitamin B6'],['CHEBI:17439'],['Cyanocobalamin']
['DRUGBANK:DB11164'],['DRUGBANK:DB14227'],MONDO:0005098,['UNII:3JXF0Z0XOI'],['Bicisate'],['CHEBI:33353'],['technetium atom']
['DRUGBANK:DB11198'],"['DRUGBANK:DB11114', 'DRUGBANK:DB00825', 'DRUGBANK:DB01744']",HP:0001742,['UNII:AV092KU4JH'],['Peppermint oil'],"['UNII:2R04ONI662', 'CHEBI:25187', 'CHEBI:36773']","['Eucalyptus oil', 'Menthol', 'camphor']"
['DRUGBANK:DB00388'],"['DRUGBANK:DB09125', 'DRUGBANK:DB01114', 'DRUGBANK:DB00316']",HP:0001742,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:64733', 'CHEBI:52010', 'CHEBI:46195']","['Potassium citrate', 'chlorphenamine', 'Acetaminophen']"
['DRUGBANK:DB00514'],"['DRUGBANK:DB01114', 'DRUGBANK:DB00397']",HP:0001742,['CHEBI:4470'],['Dextromethorphan'],"['CHEBI:52010', 'PUBCHEM.COMPOUND:4786']","['chlorphenamine', 'Phenylpropanolamine']"
['DRUGBANK:DB00388'],"['DRUGBANK:DB00967', 'DRUGBANK:DB01050']",HP:0001742,['CHEBI:8093'],['Phenylephrine'],"['CHEBI:291342', 'CHEBI:5855']","['Desloratadine', 'Ibuprofen']"
['DRUGBANK:DB00514'],"['DRUGBANK:DB00388', 'DRUGBANK:DB01069']",HP:0001742,['CHEBI:4470'],['Dextromethorphan'],"['CHEBI:8093', 'CHEBI:8461']","['Phenylephrine', 'Promethazine']"
['DRUGBANK:DB01744'],['DRUGBANK:DB00825'],HP:0001742,['CHEBI:36773'],['camphor'],['CHEBI:25187'],['Menthol']
['DRUGBANK:DB00959'],['DRUGBANK:DB00281'],MONDO:0002183,['CHEBI:6888'],['Methylprednisolone'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09153'],"['DRUGBANK:DB04398', 'DRUGBANK:DB01164', 'DRUGBANK:DB00761']",UMLS:C0235395,['CHEBI:26710'],['Sodium chloride'],"['CHEBI:78320', 'CHEBI:3312', 'CHEBI:32588']","['Lactic acid', 'Calol', 'Potassium chloride']"
['DRUGBANK:DB01164'],"['DRUGBANK:DB00761', 'DRUGBANK:DB09153', 'DRUGBANK:DB09341', 'DRUGBANK:DB09407']",UMLS:C0235395,['CHEBI:3312'],['Calol'],"['CHEBI:32588', 'CHEBI:26710', 'CHEBI:17234', 'CHEBI:25107']","['Potassium chloride', 'Sodium chloride', 'D-glucose', 'magnesium atom']"
['DRUGBANK:DB08818'],['DRUGBANK:DB00281'],MONDO:0001835,['CHEBI:16336'],['Hyaluronic acid'],['CHEBI:6456'],['Lidocaine']
['DRUGBANK:DB09512'],"['DRUGBANK:DB08938', 'DRUGBANK:DB14516']",MONDO:0007721,['CHEBI:31498'],['Simethicone'],"['UNII:6V88E24N5T', 'CHEBI:29101']","['Magaldrate', 'Sodium cation']"
['DRUGBANK:DB14161'],['DRUGBANK:DB00583'],EFO:0004338,['DRUGBANK:DB14161'],"['Lecithin, soybean']",['CHEBI:16347'],['Levocarnitine']
['DRUGBANK:DB09102'],['DRUGBANK:DB08934'],UMLS:C4049395,['CHEBI:82977'],['Daclatasvir'],['CHEBI:85083'],['Sofosbuvir']
['DRUGBANK:DB01001'],['DRUGBANK:DB00180'],MONDO:0003781,['CHEBI:2549'],['Albuterol'],['CHEBI:5106'],['Flunisolide']
['DRUGBANK:DB13257'],['DRUGBANK:DB00158'],MONDO:0001860,['CHEBI:75832'],['ferrous sulfate'],['CHEBI:27470'],['Folic acid']
['DRUGBANK:DB13956'],['DRUGBANK:DB09123'],HP:0000132,['CHEBI:16469'],['Estradiol'],['CHEBI:70708'],['Dienogest']
['DRUGBANK:DB01296'],['DRUGBANK:DB09153'],MONDO:0005416,['CHEBI:47977'],['Glucosamine'],['CHEBI:26710'],['Sodium chloride']
['DRUGBANK:DB09281'],"['DRUGBANK:DB09512', 'DRUGBANK:DB06723']",HP:0011848,['UNII:FML8G1U0Y3'],['CID 129627946'],"['CHEBI:31498', 'CHEBI:33130']","['Simethicone', 'algeldrate']"
['DRUGBANK:DB09104'],"['DRUGBANK:DB00572', 'DRUGBANK:DB06723']",HP:0011848,['CHEBI:6637'],['Nemalite'],"['CHEBI:92712', 'CHEBI:33130']","['ENDO-ATROPINE', 'algeldrate']"
['DRUGBANK:DB01060'],['DRUGBANK:DB00766'],UMLS:C0851989,['CHEBI:2676'],['Amoxicillin'],['CHEBI:48947'],['Clavulanic acid']
['DRUGBANK:DB11714'],['DRUGBANK:DB11771'],MONDO:0002691,['UMLS:C3641122'],['MEDI4736'],['UMLS:C1948073'],"['CP-675,206']"
['DRUGBANK:DB08604'],['DRUGBANK:DB11121'],UMLS:C1302752,['CHEBI:164200'],['Triclosan'],['CHEBI:34393'],['Chloroxylenol']
['DRUGBANK:DB01409'],['DRUGBANK:DB00983'],MONDO:0004849,['PUBCHEM.COMPOUND:11431811'],['Tiotropium Bromide Monohydrate'],['CHEBI:5147'],['Formoterol']
['DRUGBANK:DB00994'],['DRUGBANK:DB11750'],UMLS:C1302752,['CHEBI:7507'],['Framycetin'],['CHEBI:205919'],['Clobetasol']
['DRUGBANK:DB04815'],['DRUGBANK:DB00741'],MONDO:0006570,['CHEBI:74460'],['Clioquinol'],['CHEBI:17650'],['Hydrocortisone']
['DRUGBANK:DB01075'],"['DRUGBANK:DB00874', 'DRUGBANK:DB09019']",UMLS:C0577662,['CHEBI:4636'],['Diphenhydramine'],"['CHEBI:5551', 'CHEBI:77032']","['Guaifenesin', 'Bromhexine']"
['DRUGBANK:DB15821'],"['DRUGBANK:DB00527', 'DRUGBANK:DB15777']",MONDO:0005538,['CHEBI:135581'],['Fluocortolone'],"['CHEBI:247956', 'CHEBI:135581']","['Cinchocaine', 'Fluocortolone']"
['DRUGBANK:DB15785'],['DRUGBANK:DB00936'],HP:0012513,['CHEBI:135096'],['Myrtecaine'],['CHEBI:16914'],['Salicylic acid']
['DRUGBANK:DB00165'],['DRUGBANK:DB00114'],MONDO:0004574,['CHEBI:27306'],['vitamin B6'],['CHEBI:18405'],['Pyridoxal phosphate']
['DRUGBANK:DB06723'],"['DRUGBANK:DB09512', 'DRUGBANK:DB09104']",MONDO:0007186,['CHEBI:33130'],['algeldrate'],"['CHEBI:31498', 'CHEBI:6637']","['Simethicone', 'Nemalite']"
['DRUGBANK:DB00022'],['DRUGBANK:DB00811'],MONDO:0005354,['UNII:G8RGG88B68'],['Peginterferon alfa-2b'],['CHEBI:63580'],['Ribavirin']
