primary_drug_id,secondary_drug_id,condition_id_norm,primary_drug_id_norm,primary_drug_id_norm_label,secondary_drug_id_norm,secondary_drug_id_norm_label,condition_id_norm_norm,condition_id_norm_norm_label
DB00316,DB01114,MONDO:0005709,CHEBI:46195,Acetaminophen,CHEBI:52010,chlorphenamine,MONDO:0005709,common cold
DB00762,"DB00650,DB00544,DB00526",UMLS:C0861727,CHEBI:5971,irinotecan hydrochloride (anhydrous),"['CHEBI:15640', 'CHEBI:46345', 'CHEBI:31941']","['Leucovorin', 'Fluorouracil', 'Oxaliplatin']",UMLS:C0861727,Pancreatic adenocarcinoma metastatic
DB01001,DB00874,MONDO:0850282,CHEBI:2549,Albuterol,CHEBI:5551,Guaifenesin,MONDO:0850282,chronic asthma
DB01409,DB00983,MONDO:0001358,CHEBI:90959,tiotropium bromide,CHEBI:5147,Formoterol,MONDO:0001358,Bronchospasm
DB09048,DB00377,EFO:0006911,CHEBI:85155,Netupitant,CHEBI:85157,palonosetron hydrochloride,EFO:0006911,Chemotherapy-induced nausea and vomiting
DB00663,DB00994,UMLS:C0263233,CHEBI:34764,Flumethasone,CHEBI:7507,Framycetin,UMLS:C0263233,Cradle cap
DB11582,DB00586,UMLS:C0740418,CHEBI:94557,Thiocolchicoside,CHEBI:47381,Diclofenac,UMLS:C0740418,Chronic back pain
DB01357,DB00717,MONDO:0005133,CHEBI:6784,Mestranol,CHEBI:7627,Norethisterone,MONDO:0005133,endometriosis
DB01409,"DB00588,DB00938",MONDO:0001358,CHEBI:90959,tiotropium bromide,"['CHEBI:5134', 'CHEBI:9012']","['Fluticasone', 'Salmeterol xinafoate']",MONDO:0001358,Bronchospasm
DB00199,DB14487,MONDO:0011438,CHEBI:42355,Erythromycin,CHEBI:62984,Zinc acetate,MONDO:0011438,acne
DB09449,"DB00761,DB09407,DB09341,DB09413,DB04398",MONDO:0006022,CHEBI:34683,"Sodium phosphate, dibasic","['CHEBI:32588', 'CHEBI:25107', 'CHEBI:17234', 'CHEBI:63036', 'CHEBI:78320']","['Potassium chloride', 'magnesium atom', 'D-glucose', 'Monopotassium phosphate', 'Lactic acid']",MONDO:0006022,acidosis
DB00332,DB01288,MONDO:0850283,CHEBI:91495,ipratropium,CHEBI:149226,Fenoterol,MONDO:0850283,acute asthma
DB11288,"DB09543,DB02513,DB00825,DB01744",UMLS:C0080194,CHEBI:28093,Borneol,"['CHEBI:31832', 'CHEBI:27607', 'CHEBI:15409', 'CHEBI:36773']","['Methyl salicylate', 'Thymol', 'Levomenthol', 'camphor']",UMLS:C0080194,Muscle strain
DB00257,DB00741,MONDO:0001405,CHEBI:3764,Clotrimazole,CHEBI:17650,Hydrocortisone,MONDO:0001405,tinea cruris
DB15536,"DB14533,DB14496,DB09129,DB06715,DB09325,DB11127,DB06757,DB09131",UMLS:C0342924,CHEBI:30808,Ferric chloride,"['UNII:86Q357L16B', 'CHEBI:75215', 'CHEBI:53442', 'CHEBI:8346', 'CHEBI:28741', 'CHEBI:27568', 'CHEBI:29035', 'CHEBI:49553']","['Zinc chloride', 'Sodium molybdate', 'chromium(3+) trichloride hexahydrate', 'Potassium Iodide', 'Sodium fluoride', 'Selenium', 'manganese(2+)', 'Cupric Chloride']",UMLS:C0342924,Trace element deficiency
DB06043,DB00997,MONDO:0018078,UNII:TT6HN20MVF,Olaratumab,CHEBI:28748,Doxorubicin,MONDO:0018078,soft tissue sarcoma
DB01598,DB01597,MONDO:0100338,CHEBI:471744,Imipenem,CHEBI:3697,Cilastatin,MONDO:0100338,urinary tract infection
DB00438,DB09460,MONDO:0100338,CHEBI:3508,Ceftazidime,CHEBI:29377,Sodium carbonate,MONDO:0100338,urinary tract infection
DB11058,DB09321,UMLS:C0043345,DRUGBANK:DB11058,Petrolatum,CHEBI:36560,Zinc oxide,UMLS:C0043345,Xeroderma
DB00945,"DB06723,DB09104",MONDO:0005554,CHEBI:15365,Aspirin,"['CHEBI:33130', 'CHEBI:6637']","['algeldrate', 'Magnesium hydroxide']",MONDO:0005554,Rheumatism
DB00158,DB13257,MONDO:0001357,CHEBI:27470,Folic acid,CHEBI:75832,ferrous sulfate,MONDO:0001357,hypochromic anemia
DB13503,DB06711,UMLS:C1699100,UNII:877376V2XW,Tyrothricin,CHEBI:7470,Naphazoline,UMLS:C1699100,Bacterial rhinitis
DB00712,DB11582,UMLS:C0423673,CHEBI:5130,Flurbiprofen,CHEBI:94557,Thiocolchicoside,UMLS:C0423673,Pain in spine
DB00316,"DB08797,DB01114",MONDO:0005812,CHEBI:46195,Acetaminophen,"['CHEBI:32114', 'CHEBI:52010']","['Salicylamide', 'chlorphenamine']",MONDO:0005812,influenza
DB00341,"DB00316,DB00388",MONDO:0005812,CHEBI:3561,Cetirizine,"['CHEBI:46195', 'CHEBI:8093']","['Acetaminophen', 'Phenylephrine']",MONDO:0005812,influenza
DB00999,DB01029,MONDO:0005468,CHEBI:5778,Hydrochlorothiazide,CHEBI:5959,Irbesartan,MONDO:0005468,hypotension
DB00584,DB01054,MONDO:0005468,CHEBI:4784,Enalapril,CHEBI:7582,Nitrendipine,MONDO:0005468,hypotension
DB01023,DB00178,UniProtKB:A0A8D1N440,CHEBI:585948,Felodipine,CHEBI:8774,Ramipril,UniProtKB:A0A8D1N440,"A0A8D1N440_PIG Failed axon connections homolog, metaxin like GST domain containing (trembl)"
DB15763,DB00158,UMLS:C1623040,UNII:UM5219H89V,teferrol,CHEBI:27470,Folic acid,UMLS:C1623040,Breastfeeding (mother)
DB00966,DB00381,MONDO:0005468,CHEBI:9434,Telmisartan,CHEBI:2668,Amlodipine,MONDO:0005468,hypotension
DB00994,DB00663,UMLS:C1720798,CHEBI:7507,Framycetin,CHEBI:34764,Flumethasone,UMLS:C1720798,Radiation-Recall Dermatitis
DB06724,"DB00169,DB13365",HP:0000938,CHEBI:3311,Calcium carbonate,"['CHEBI:27300', 'UNII:472LWJ3Y9N']","['Cholecalciferol', 'Calcium lactate gluconate']",HP:0000938,Osteopenia
DB10992,"DB10788,DB10797,DB10584,DB10796,DB10583,DB10991,DB10795",MONDO:0005077,UNII:63GD90PP8X,pertactin,"['UNII:63GD90PP8X', 'DRUGBANK:DB10797', 'DRUGBANK:DB09877', 'DRUGBANK:DB10796', 'DRUGBANK:DB09876', 'UNII:63GD90PP8X', 'DRUGBANK:DB10795']","['pertactin', 'Poliovirus type 3 antigen (formaldehyde inactivated)', 'Corynebacterium diphtheriae', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'pertactin', 'Poliovirus type 1 antigen (formaldehyde inactivated)']",MONDO:0005077,pertussis
DB15898,"DB15899,DB15900",MONDO:0005737,UNII:FJZ07Q63VY,Atoltivimab,"['UNII:KOP95331M4', 'UNII:UY9LQ8P6HW']","['Maftivimab', 'Odesivimab']",MONDO:0005737,Ebola hemorrhagic fever
DB01592,DB00893,UMLS:C0240066,CHEBI:18248,Iron,CHEBI:18248,Iron,UMLS:C0240066,Iron deficiency
DB04861,DB00177,MONDO:0005044,CHEBI:64021,Dexnebivolol,CHEBI:9927,Valsartan,MONDO:0005044,hypertension
DB10992,"DB10991,DB10584,DB10788,DB10583",MONDO:0005077,UNII:63GD90PP8X,pertactin,"['UNII:63GD90PP8X', 'DRUGBANK:DB09877', 'UNII:63GD90PP8X', 'DRUGBANK:DB09876']","['pertactin', 'Corynebacterium diphtheriae', 'pertactin', 'Tetanus Toxoid']",MONDO:0005077,pertussis
DB13524,"DB00241,DB00201",UMLS:C0852402,CHEBI:135538,Propyphenazone,"['CHEBI:102524', 'CHEBI:27732']","['Butalbital', 'Caffeine']",UMLS:C0852402,Headaches NEC
DB14006,DB00201,UMLS:C0852402,CHEBI:15354,Choline,CHEBI:27732,Caffeine,UMLS:C0852402,Headaches NEC
DB02513,"DB01744,DB00825,DB09543",UMLS:C0038045,CHEBI:27607,Thymol,"['CHEBI:36773', 'CHEBI:15409', 'CHEBI:31832']","['camphor', 'Levomenthol', 'Methyl salicylate']",UMLS:C0038045,Sprain
DB00825,"DB09086,DB09543",UMLS:C0038045,CHEBI:15409,Levomenthol,"['CHEBI:4917', 'CHEBI:31832']","['Eugenol', 'Methyl salicylate']",UMLS:C0038045,Sprain
DB00999,DB00876,MONDO:0005044,CHEBI:5778,Hydrochlorothiazide,CHEBI:4814,Eprosartan,MONDO:0005044,hypertension
DB00999,DB00678,MONDO:0005044,CHEBI:5778,Hydrochlorothiazide,CHEBI:6541,Losartan,MONDO:0005044,hypertension
DB00874,"DB01364,DB01114,DB00316",UMLS:C0852402,CHEBI:5551,Guaifenesin,"['CHEBI:15407', 'CHEBI:52010', 'CHEBI:46195']","['Ephedrine', 'chlorphenamine', 'Acetaminophen']",UMLS:C0852402,Headaches NEC
DB06724,DB13365,MONDO:0100471,CHEBI:3311,Calcium carbonate,UNII:472LWJ3Y9N,Calcium lactate gluconate,MONDO:0100471,vitamin D deficiency
DB13754,DB00316,HP:0002487,CHEBI:134916,Mephenoxalone,CHEBI:46195,Acetaminophen,HP:0002487,Hyperkinesia
DB11582,DB00586,HP:0002487,CHEBI:94557,Thiocolchicoside,CHEBI:47381,Diclofenac,HP:0002487,Hyperkinesia
DB13518,DB11098,MONDO:0007186,CHEBI:17548,Alginic acid,CHEBI:81862,Potassium bicarbonate,MONDO:0007186,Heartburn
DB01173,DB00784,HP:0002487,CHEBI:7789,Orphenadrine,CHEBI:6717,Mefenamic acid,HP:0002487,Hyperkinesia
DB14156,"DB00825,DB11324,DB11323",HP:0003419,CHEBI:36773,camphor,"['CHEBI:15409', 'CHEBI:46936', 'CHEBI:86541']","['Levomenthol', 'Nonivamide', 'Glycol salicylate']",HP:0003419,Low back pain
DB00736,"DB01060,DB01211",MONDO:0005113,CHEBI:50275,Esomeprazole,"['CHEBI:2676', 'CHEBI:3732']","['Amoxicillin', 'Clarithromycin']",MONDO:0005113,bacterial infectious disease
DB00448,DB01060,MONDO:0005113,CHEBI:6375,Lansoprazole,CHEBI:2676,Amoxicillin,MONDO:0005113,bacterial infectious disease
DB09153,"DB13996,DB14498,DB09341,DB09409",MONDO:0024306,CHEBI:26710,Sodium chloride,"['CHEBI:62964', 'CHEBI:32029', 'CHEBI:17234', 'CHEBI:62964']","['Magnesium acetate', 'Potassium acetate', 'D-glucose', 'Magnesium acetate']",MONDO:0024306,lactic acidosis
DB00443,DB00634,HP:0100534,CHEBI:3077,Betamethasone,CHEBI:9327,Isopto cetamide,MONDO:0001439,Episcleritis
DB00165,"DB03247,DB09125,DB09154,DB01987",MONDO:0024306,CHEBI:16709,Pyridoxine,"['CHEBI:17621', 'CHEBI:64733', 'CHEBI:30769', 'CHEBI:45931']","['FMN', 'Potassium citrate', 'Citric acid', 'Cocarboxylase']",MONDO:0024306,lactic acidosis
DB15785,DB00936,HP:0003419,CHEBI:135096,Myrtecaine,CHEBI:16914,Salicylic acid,HP:0003419,Low back pain
DB11967,DB11718,MONDO:0005012,CHEBI:145371,Binimetinib,UNII:8L7891MRB6,Encorafenib,MONDO:0005012,skin melanoma
DB05239,DB08881,MONDO:0005012,CHEBI:90851,Cobimetinib,CHEBI:63637,Vemurafenib,MONDO:0005012,skin melanoma
DB14033,DB00205,MONDO:0005989,CHEBI:102484,Sulfisoxazole,CHEBI:8673,Pyrimethamine,MONDO:0005989,toxoplasmosis
DB06674,DB00563,MONDO:0008383,UNII:91X1KLU43E,Golimumab,CHEBI:44185,Methotrexate,MONDO:0008383,rheumatoid arthritis
DB00544,"DB00936,DB01093",MONDO:0001209,CHEBI:46345,Fluorouracil,"['CHEBI:16914', 'CHEBI:28262']","['Salicylic acid', 'Dimethyl sulfoxide']",MONDO:0001209,common wart
DB06186,DB09035,UMLS:C0278987,UNII:6T8C155666,Ipilimumab,UNII:31YO63LBSN,Nivolumab,UMLS:C0278987,Metastatic non-small cell lung cancer
DB16216,DB16695,UMLS:C0278987,UNII:4A2Y23XK11,Lazertinib,UNII:0JSR7Z0NB6,Amivantamab,UMLS:C0278987,Metastatic non-small cell lung cancer
DB01015,DB00440,MONDO:0019345,CHEBI:9332,Sulfamethoxazole,CHEBI:45924,Trimethoprim,MONDO:0019345,shigellosis
DB14006,"DB00388,DB00874",HP:0001742,CHEBI:15354,Choline,"['CHEBI:8093', 'CHEBI:5551']","['Phenylephrine', 'Guaifenesin']",HP:0001742,Nasal congestion
DB01060,DB00766,MONDO:0000750,CHEBI:2676,Amoxicillin,CHEBI:48947,Clavulanic acid,MONDO:0000750,dental abscess
DB09543,"DB00825,DB11114,DB01744",UMLS:C0751371,CHEBI:31832,Methyl salicylate,"['CHEBI:15409', 'UNII:2R04ONI662', 'CHEBI:36773']","['Levomenthol', 'Eucalyptus oil', 'camphor']",UMLS:C0751371,"Neuralgia, Ilioinguinal"
DB00503,"DB09297,DB09296,DB09183",UMLS:C4049394,CHEBI:45409,Ritonavir,"['UNII:OU2YM37K86', 'CHEBI:85183', 'CHEBI:85182']","['Paritaprevir', 'Ombitasvir', 'Dasabuvir']",UMLS:C4049394,Chronic hepatitis C genotype 1b
DB00165,DB00115,HP:0100503,CHEBI:16709,Pyridoxine,CHEBI:17439,Cyanocobalamin,HP:0100503,Decreased circulating vitamin B1 concentration
DB11164,DB14227,MONDO:0005098,UNII:B005P07V07,Bicisate dihydrochloride,CHEBI:33353,technetium atom,MONDO:0005098,stroke disorder
DB11198,"DB11114,DB00825,DB01744",HP:0001742,UNII:AV092KU4JH,Peppermint oil,"['UNII:2R04ONI662', 'CHEBI:15409', 'CHEBI:36773']","['Eucalyptus oil', 'Levomenthol', 'camphor']",HP:0001742,Nasal congestion
DB00388,"DB09125,DB01114,DB00316",HP:0001742,CHEBI:8093,Phenylephrine,"['CHEBI:64733', 'CHEBI:52010', 'CHEBI:46195']","['Potassium citrate', 'chlorphenamine', 'Acetaminophen']",HP:0001742,Nasal congestion
DB00514,"DB01114,DB00397",HP:0001742,CHEBI:4470,Dextromethorphan,"['CHEBI:52010', 'PUBCHEM.COMPOUND:4786']","['chlorphenamine', 'Phenylpropanolamine']",HP:0001742,Nasal congestion
DB00388,"DB00967,DB01050",HP:0001742,CHEBI:8093,Phenylephrine,"['CHEBI:291342', 'CHEBI:5855']","['Desloratadine', 'Ibuprofen']",HP:0001742,Nasal congestion
DB00514,"DB00388,DB01069",HP:0001742,CHEBI:4470,Dextromethorphan,"['CHEBI:8093', 'CHEBI:8461']","['Phenylephrine', 'Promethazine']",HP:0001742,Nasal congestion
DB01744,DB00825,HP:0001742,CHEBI:36773,camphor,CHEBI:15409,Levomenthol,HP:0001742,Nasal congestion
DB00959,DB00281,MONDO:0002183,CHEBI:6888,Methylprednisolone,CHEBI:6456,Lidocaine,MONDO:0002183,enthesopathy
DB09153,"DB04398,DB01164,DB00761",UMLS:C0235395,CHEBI:26710,Sodium chloride,"['CHEBI:78320', 'CHEBI:3312', 'CHEBI:32588']","['Lactic acid', 'Calcium chloride', 'Potassium chloride']",UMLS:C0235395,Fluid loss
DB01164,"DB00761,DB09153,DB09341,DB09407",UMLS:C0235395,CHEBI:3312,Calcium chloride,"['CHEBI:32588', 'CHEBI:26710', 'CHEBI:17234', 'CHEBI:25107']","['Potassium chloride', 'Sodium chloride', 'D-glucose', 'magnesium atom']",UMLS:C0235395,Fluid loss
DB08818,DB00281,MONDO:0001835,CHEBI:16336,Hyaluronic acid,CHEBI:6456,Lidocaine,MONDO:0001835,Facial Paresis
DB09512,"DB08938,DB14516",MONDO:0007721,CHEBI:31498,Dimethicone,"['UNII:6V88E24N5T', 'CHEBI:29101']","['Magaldrate', 'Sodium cation']",MONDO:0007721,hiatus hernia
DB09102,DB08934,UMLS:C4049395,CHEBI:82977,Daclatasvir,CHEBI:85083,Sofosbuvir,UMLS:C4049395,Chronic hepatitis C genotype 2
DB01001,DB00180,MONDO:0003781,CHEBI:2549,Albuterol,CHEBI:5106,Flunisolide,MONDO:0003781,bronchitis
DB13257,DB00158,MONDO:0001860,CHEBI:75832,ferrous sulfate,CHEBI:27470,Folic acid,MONDO:0001860,folic acid deficiency anemia
DB13956,DB09123,HP:0000132,CHEBI:16469,Estradiol,CHEBI:70708,Dienogest,HP:0000132,Menorrhagia
DB01296,DB09153,MONDO:0005416,CHEBI:47977,Glucosamine,CHEBI:26710,Sodium chloride,MONDO:0005416,"osteoarthritis, knee"
DB09281,"DB09512,DB06723",HP:0011848,UNII:FML8G1U0Y3,Magnesium trisilicate,"['CHEBI:31498', 'CHEBI:33130']","['Dimethicone', 'algeldrate']",HP:0011848,Abdominal colic
DB09104,"DB00572,DB06723",HP:0011848,CHEBI:6637,Magnesium hydroxide,"['CHEBI:16684', 'CHEBI:33130']","['Atropine', 'algeldrate']",HP:0011848,Abdominal colic
DB01060,DB00766,UMLS:C0851989,CHEBI:2676,Amoxicillin,CHEBI:48947,Clavulanic acid,UMLS:C0851989,Bone and joint infections
DB11714,DB11771,MONDO:0002691,UNII:28X28X9OKV,Durvalumab,UNII:QEN1X95CIX,Tremelimumab,MONDO:0002691,liver cancer
DB08604,DB11121,UMLS:C1302752,CHEBI:164200,Triclosan,CHEBI:34393,Chloroxylenol,UMLS:C1302752,Abrasion
DB01409,DB00983,MONDO:0004849,CHEBI:90959,tiotropium bromide,CHEBI:5147,Formoterol,MONDO:0004849,emphysema
DB00994,DB11750,UMLS:C1302752,CHEBI:7507,Framycetin,CHEBI:205919,Clobetasol,UMLS:C1302752,Abrasion
DB04815,DB00741,MONDO:0006570,CHEBI:74460,Clioquinol,CHEBI:17650,Hydrocortisone,MONDO:0006570,lichen disease
DB01075,"DB00874,DB09019",UMLS:C0577662,CHEBI:4636,Diphenhydramine,"['CHEBI:5551', 'CHEBI:77032']","['Guaifenesin', 'Bromhexine']",UMLS:C0577662,Allergic cough
DB15821,"DB00527,DB15777",MONDO:0005538,CHEBI:177866,Fluocortolone caproate,"['CHEBI:247956', 'CHEBI:177427']","['Cinchocaine', 'Fluocortolone pivalate']",MONDO:0005538,proctitis
DB15785,DB00936,HP:0012513,CHEBI:135096,Myrtecaine,CHEBI:16914,Salicylic acid,HP:0012513,Upper limb pain
DB00165,DB00114,MONDO:0004574,CHEBI:16709,Pyridoxine,CHEBI:18405,Pyridoxal phosphate,MONDO:0004574,pyridoxine deficiency anemia
DB06723,"DB09512,DB09104",MONDO:0007186,CHEBI:33130,algeldrate,"['CHEBI:31498', 'CHEBI:6637']","['Dimethicone', 'Magnesium hydroxide']",MONDO:0007186,Heartburn
DB00022,DB00811,MONDO:0005354,UNII:G8RGG88B68,Peginterferon alfa-2b,CHEBI:63580,Ribavirin,MONDO:0005354,chronic hepatitis C virus infection
DB11582,DB04743,NCIT:C34887,CHEBI:94557,Thiocolchicoside,CHEBI:44445,Nimesulide,NCIT:C34887,Post-Operative Pain
DB06723,"DB09104,DB09512",HP:0033589,CHEBI:33130,algeldrate,"['CHEBI:6637', 'CHEBI:31498']","['Magnesium hydroxide', 'Dimethicone']",HP:0033589,Flatulence
DB00712,DB11582,NCIT:C34887,CHEBI:5130,Flurbiprofen,CHEBI:94557,Thiocolchicoside,NCIT:C34887,Post-Operative Pain
DB10787,"DB10797,DB10788,DB10789,DB10796,DB10583,DB10790,DB10795,DB10342,DB11627,DB10584",MONDO:0017373,UNII:63GD90PP8X,pertactin,"['DRUGBANK:DB10797', 'UNII:63GD90PP8X', 'UNII:63GD90PP8X', 'DRUGBANK:DB10796', 'DRUGBANK:DB09876', 'UNII:63GD90PP8X', 'DRUGBANK:DB10795', 'DRUGBANK:DB10342', 'DRUGBANK:DB11627', 'DRUGBANK:DB09877']","['Poliovirus type 3 antigen (formaldehyde inactivated)', 'pertactin', 'pertactin', 'Poliovirus type 2 antigen (formaldehyde inactivated)', 'Tetanus Toxoid', 'pertactin', 'Poliovirus type 1 antigen (formaldehyde inactivated)', 'Haemophilus influenzae type B capsular polysaccharide meningococcal outer membrane protein conjugate antigen', 'Hepatitis B Vaccine (Recombinant)', 'Corynebacterium diphtheriae']",MONDO:0017373,poliomyelitis
DB00994,DB00626,UMLS:C0406519,CHEBI:7507,Framycetin,CHEBI:28669,Bacitracin,UMLS:C0406519,Infected ulcer of skin
DB01127,DB00620,MONDO:0005609,CHEBI:4754,Econazole,CHEBI:9667,Triamcinolone,MONDO:0005609,herpes zoster
DB00072,"DB06366,DB06205",MONDO:0007254,UNII:5384HK7574,Trastuzumab deruxtecan,"['UNII:K16AIQ8CTM', 'PUBCHEM.COMPOUND:91820602']","['Pertuzumab', 'Hyaluronidase']",MONDO:0007254,breast cancer
DB00514,"DB01114,DB00874,DB09154",HP:0012735,CHEBI:4470,Dextromethorphan,"['CHEBI:52010', 'CHEBI:5551', 'CHEBI:30769']","['chlorphenamine', 'Guaifenesin', 'Citric acid']",HP:0012735,Cough
DB00852,"DB00835,DB09019",HP:0012735,CHEBI:51209,Pseudoephedrine,"['CHEBI:3183', 'CHEBI:77032']","['Brompheniramine', 'Bromhexine']",HP:0012735,Cough
DB01075,"DB00874,DB06767,DB00397,DB00514,DB09154",HP:0012735,CHEBI:4636,Diphenhydramine,"['CHEBI:5551', 'CHEBI:31206', 'PUBCHEM.COMPOUND:4786', 'CHEBI:4470', 'CHEBI:30769']","['Guaifenesin', 'Ammonium chloride', 'Phenylpropanolamine', 'Dextromethorphan', 'Citric acid']",HP:0012735,Cough
DB00852,"DB00514,DB01114",HP:0012735,CHEBI:51209,Pseudoephedrine,"['CHEBI:4470', 'CHEBI:52010']","['Dextromethorphan', 'chlorphenamine']",HP:0012735,Cough
DB13192,DB13133,MONDO:0002243,UNII:U50VWW6XH6,Simoctocog alfa,UNII:5PKM8P0G5I,Vonicog alfa,MONDO:0002243,hemorrhagic disease
DB00591,DB00994,MONDO:0002137,CHEBI:5108,Fluocinolone,CHEBI:7507,Framycetin,MONDO:0002137,noninfectious dermatoses of eyelid
DB03419,DB09256,MONDO:0021040,CHEBI:17568,Uracil,CHEBI:32188,Tegafur,MONDO:0021040,pancreatic neoplasm
DB03419,DB09256,MONDO:0007254,CHEBI:17568,Uracil,CHEBI:32188,Tegafur,MONDO:0007254,breast cancer
DB12412,DB00331,MONDO:0005148,CHEBI:134731,Gemigliptin,CHEBI:6801,Metformin,MONDO:0005148,type 2 diabetes mellitus
DB09035,DB14851,MONDO:0005012,UNII:31YO63LBSN,Nivolumab,UNII:AF75XOF6W3,Relatlimab,MONDO:0005012,skin melanoma
DB08882,"DB09038,DB00331",MONDO:0005148,CHEBI:68610,Linagliptin,"['CHEBI:82720', 'CHEBI:6801']","['Empagliflozin', 'Metformin']",MONDO:0005148,type 2 diabetes mellitus
DB09038,DB00331,MONDO:0005148,CHEBI:82720,Empagliflozin,CHEBI:6801,Metformin,MONDO:0005148,type 2 diabetes mellitus
DB06711,"DB00443,DB00759",MONDO:0004926,CHEBI:7470,Naphazoline,"['CHEBI:3077', 'CHEBI:27902']","['Betamethasone', 'Tetracycline']",MONDO:0004926,dacryocystitis
DB14005,DB00620,UMLS:C0011974,CHEBI:31498,Dimethicone,CHEBI:9667,Triamcinolone,UMLS:C0011974,Diaper Rash
DB00994,DB00663,MONDO:0019558,CHEBI:7507,Framycetin,CHEBI:34764,Flumethasone,MONDO:0019558,discoid lupus erythematosus
DB00620,DB11074,UMLS:C0011974,CHEBI:9667,Triamcinolone,CHEBI:31498,Dimethicone,UMLS:C0011974,Diaper Rash
DB15823,DB04573,MONDO:0002769,DRUGBANK:DB15823,Lactobacillus acidophilus,CHEBI:27974,Estriol,MONDO:0002769,leukorrhea
DB06822,DB00682,HP:0002625,UNII:PUE0TO3XDR,Dalteparin,CHEBI:10033,Warfarin,HP:0002625,Deep venous thrombosis
DB01168,"DB00541,DB00635,DB00888",UMLS:C0153792,CHEBI:71417,Procarbazine,"['CHEBI:28445', 'CHEBI:8382', 'CHEBI:28925']","['vincristine', 'Prednisone', 'Mechlorethamine']",UMLS:C0153792,Stage III Hodgkin Lymphoma
DB04815,DB00741,MONDO:0004980,CHEBI:74460,Clioquinol,CHEBI:17650,Hydrocortisone,MONDO:0004980,atopic eczema
DB13524,"DB00201,DB00241",MONDO:0019735,CHEBI:135538,Propyphenazone,"['CHEBI:27732', 'CHEBI:102524']","['Caffeine', 'Butalbital']",MONDO:0019735,polymyalgia rheumatica
DB09035,DB06186,MONDO:0005580,UNII:31YO63LBSN,Nivolumab,UNII:6T8C155666,Ipilimumab,MONDO:0005580,esophageal squamous cell carcinoma
DB00281,"DB00721,DB11145",UMLS:C0006435,CHEBI:6456,Lidocaine,"['CHEBI:8430', 'CHEBI:48981']","['Procaine', 'Oxyquinoline']",UMLS:C0006435,Chemical Burns
DB00878,DB00281,MONDO:0002508,CHEBI:3614,Chlorhexidine,CHEBI:6456,Lidocaine,MONDO:0002508,gingivitis
DB09214,DB11582,MONDO:0005578,CHEBI:76128,Dexketoprofen,CHEBI:94557,Thiocolchicoside,MONDO:0005578,arthritis
DB09153,"DB09395,DB01914,DB01164,DB09407,DB00761",UMLS:C1112600,CHEBI:26710,Sodium chloride,"['CHEBI:32954', 'CHEBI:17234', 'CHEBI:3312', 'CHEBI:25107', 'CHEBI:32588']","['Sodium acetate', 'D-glucose', 'Calcium chloride', 'magnesium atom', 'Potassium chloride']",UMLS:C1112600,Isotonic dehydration
DB06774,DB04743,MONDO:0005578,CHEBI:3374,Capsaicin,CHEBI:44445,Nimesulide,MONDO:0005578,arthritis
DB00586,DB01129,MONDO:0005578,CHEBI:47381,Diclofenac,CHEBI:8768,Rabeprazole,MONDO:0005578,arthritis
DB09321,DB01075,HP:0000989,CHEBI:36560,Zinc oxide,CHEBI:4636,Diphenhydramine,HP:0000989,Pruritus
DB08604,DB11326,MONDO:0005230,CHEBI:164200,Triclosan,CHEBI:33118,Boric acid,MONDO:0005230,cellulitis
DB00650,DB13949,MONDO:0001357,CHEBI:15640,Leucovorin,CHEBI:29034,Ferric cation,MONDO:0001357,hypochromic anemia
DB06711,DB01620,MONDO:0003799,CHEBI:7470,Naphazoline,CHEBI:31990,Pheniramine maleate,MONDO:0003799,conjunctivitis
DB09449,"DB04398,DB14502,DB09153,DB00761",UMLS:C0852198,CHEBI:34683,"Sodium phosphate, dibasic","['CHEBI:78320', 'CHEBI:34683', 'CHEBI:26710', 'CHEBI:32588']","['Lactic acid', 'Sodium phosphate, dibasic', 'Sodium chloride', 'Potassium chloride']",UMLS:C0852198,Electrolyte imbalance NEC
DB00898,DB00825,MONDO:0005230,CHEBI:16236,Ethanol,CHEBI:15409,Levomenthol,MONDO:0005230,cellulitis
DB01114,DB00620,HP:0000989,CHEBI:52010,chlorphenamine,CHEBI:9667,Triamcinolone,HP:0000989,Pruritus
DB00874,"DB00316,DB00388",HP:0001945,CHEBI:5551,Guaifenesin,"['CHEBI:46195', 'CHEBI:8093']","['Acetaminophen', 'Phenylephrine']",HP:0001945,Fever
DB01075,"DB00388,DB00316",HP:0001945,CHEBI:4636,Diphenhydramine,"['CHEBI:8093', 'CHEBI:46195']","['Phenylephrine', 'Acetaminophen']",HP:0001945,Fever
DB11583,DB14006,HP:0012531,CHEBI:135523,Cetalkonium,CHEBI:15354,Choline,HP:0012531,Pain
DB13500,DB09512,HP:0012531,CHEBI:135780,Otilonium,CHEBI:31498,Dimethicone,HP:0012531,Pain
DB03793,DB09088,HP:0012531,CHEBI:30746,Benzoic acid,CHEBI:34981,Amylocaine,HP:0012531,Pain
DB11582,DB00586,HP:0012531,CHEBI:94557,Thiocolchicoside,CHEBI:47381,Diclofenac,HP:0012531,Pain
DB13158,DB06764,HP:0030953,CHEBI:31415,clobetasone butyrate,CHEBI:28674,Tetryzoline,HP:0030953,Conjunctival hyperemia
DB13503,DB01086,MONDO:0002258,UNII:877376V2XW,Tyrothricin,CHEBI:116735,Benzocaine,MONDO:0002258,pharyngitis
